"gene_td","gene_zm","log2FC_protein","log2FC_RNA","padj_RNA","DAP","DEG","highlight"
"Td00001aa029835","Zm00001eb085570",0.157282673157793,0.0300844637977134,0.973831483546127,"NS","NS","NS"
"Td00001aa029858","Zm00001eb085860",0.0476711295269125,0.113341128954496,0.895774583680904,"NS","NS","NS"
"Td00001aa029865","Zm00001eb086030",0.0957563726886105,0.633053107031999,0.326888074194536,"NS","NS","NS"
"Td00001aa029894","Zm00001eb086540",-0.101802605552542,0.329997949080104,0.55189243764001,"NS","NS","NS"
"Td00001aa029896","Zm00001eb086560",0.461812479545796,0.225630270021233,0.764921632156508,"NS","NS","NS"
"Td00001aa029905","Zm00001eb086680",0.177244594273325,0.132900418033957,0.876798001552832,"NS","NS","NS"
"Td00001aa029906","Zm00001eb086700",1.2641638051347,4.45142452195165,2.97209158183234e-27,"Up","Up","Up"
"Td00001aa029929","Zm00001eb086910",-0.0933452542908757,0.119065830308289,0.882226151789632,"NS","NS","NS"
"Td00001aa030153","Zm00001eb356220",0.128409929645518,0.85679015765936,0.277434930870643,"NS","NS","NS"
"Td00001aa030156","Zm00001eb356200",0.15853552024019,-0.48494228566204,0.478008034776591,"NS","NS","NS"
"Td00001aa030159","Zm00001eb356180",-0.206652316217906,-0.219696356005455,0.756746159917174,"NS","NS","NS"
"Td00001aa030163","Zm00001eb356130",-0.483288451867949,0.0800726001418095,0.919746209643705,"NS","NS","NS"
"Td00001aa030179","Zm00001eb356000",-0.501094471084358,-0.793861036846096,0.211668966481879,"NS","NS","NS"
"Td00001aa030186","Zm00001eb355970",0.393050671553474,0.140460530661282,0.829810918703762,"NS","NS","NS"
"Td00001aa030191","Zm00001eb355850",-0.33885321723891,0.163955685822489,0.848092440306423,"NS","NS","NS"
"Td00001aa030198","Zm00001eb355790",-0.27983293376884,-1.06322851994628,0.585047935905401,"NS","NS","NS"
"Td00001aa030210","Zm00001eb266490",0.155724933139056,-0.432496388191647,0.335641457857071,"NS","NS","NS"
"Td00001aa030219","Zm00001eb401380",0.899956140189135,-1.44829256696692,0.246312176168827,"NS","NS","NS"
"Td00001aa030221","Zm00001eb355540",-0.0073679420658664,0.662797072530355,0.086863845768825,"NS","NS","NS"
"Td00001aa030226","Zm00001eb355410",-0.464781242728358,-1.58075700707578,0.602002051057774,"NS","NS","NS"
"Td00001aa030242","Zm00001eb355170",-0.501721644158476,-0.679207565131808,0.209736247952555,"NS","NS","NS"
"Td00001aa030254","Zm00001eb355050",-0.123167002262976,-0.11132815765776,0.922915719313724,"NS","NS","NS"
"Td00001aa030271","Zm00001eb354890",-0.204819656593376,0.368655466378701,0.539971395692063,"NS","NS","NS"
"Td00001aa030284","Zm00001eb417150",-0.435109151780414,0.0979988640123905,0.944848338328601,"NS","NS","NS"
"Td00001aa030285","Zm00001eb354850",-0.0866375241491645,0.175667701227005,0.79097857763703,"NS","NS","NS"
"Td00001aa030292","Zm00001eb417240",-1.15174525852222,0.220766065254534,0.761707576595224,"Down","NS","NS"
"Td00001aa030296","Zm00001eb354640",-0.933292240923308,0.557858290655819,0.164307267383659,"NS","NS","NS"
"Td00001aa030298","Zm00001eb354620",-0.600195815151134,0.0104160582065694,0.989572904094806,"NS","NS","NS"
"Td00001aa030336","Zm00001eb354470",-0.365609808446272,0.333072276660512,0.522463455702279,"NS","NS","NS"
"Td00001aa030346","Zm00001eb354380",-0.65571648951845,0.183747682930078,0.786858280611334,"NS","NS","NS"
"Td00001aa030351","Zm00001eb354320",0.0331195395935945,0.530797779919789,0.284381953332809,"NS","NS","NS"
"Td00001aa030366","Zm00001eb267790",-0.104915143749476,-1.03980749725941,0.018899385004563,"NS","Down","NS"
"Td00001aa030369","Zm00001eb354230",0.407284026650387,0.19538644316717,0.752606848944663,"NS","NS","NS"
"Td00001aa030377","Zm00001eb354180",0.111003548586604,0.323122942502383,0.659644465195298,"NS","NS","NS"
"Td00001aa030379","Zm00001eb354170",0.0466656523638789,0.411441940935924,0.437721788055152,"NS","NS","NS"
"Td00001aa030432","Zm00001eb345630",-0.62557793113834,-0.620186792868217,0.289764213441859,"NS","NS","NS"
"Td00001aa030491","Zm00001eb346120",-0.0932743346371268,0.0350674309414458,0.958207561445057,"NS","NS","NS"
"Td00001aa030493","Zm00001eb346150",0.631334736838905,0.171399726282351,0.825371457866797,"NS","NS","NS"
"Td00001aa030514","Zm00001eb346400",-0.353568399165353,-0.165688770230206,0.835636804340645,"NS","NS","NS"
"Td00001aa030528","Zm00001eb346580",-0.642853974616001,-0.102631425262175,0.930571860432762,"NS","NS","NS"
"Td00001aa030559","Zm00001eb346860",0.2145254335389,2.388999721844,2.56639487544822e-06,"NS","Up","NS"
"Td00001aa030570","Zm00001eb346940",0.221909930911032,-0.523922378975797,0.26223714558786,"NS","NS","NS"
"Td00001aa030572","Zm00001eb346960",0.399735360126142,-0.304729786738938,0.53340859172688,"NS","NS","NS"
"Td00001aa030578","Zm00001eb347000",0.169146259592812,-0.496901122216022,0.389885275509414,"NS","NS","NS"
"Td00001aa030594","Zm00001eb347070",-0.185760577502997,0.00894867286784492,0.99159969595967,"NS","NS","NS"
"Td00001aa030611","Zm00001eb347200",0.4392171032646,0.524570112776945,0.20829692716526,"NS","NS","NS"
"Td00001aa030626","Zm00001eb283950",0.142407394947308,0.292852460864082,0.701001464431771,"NS","NS","NS"
"Td00001aa030631","Zm00001eb283870",-0.111341619766318,0.0263181626154332,0.978612733081475,"NS","NS","NS"
"Td00001aa030679","Zm00001eb351120",0.277567191193911,0.069065850105634,0.933944792376982,"NS","NS","NS"
"Td00001aa030681","Zm00001eb351100",-0.144188749868526,-0.168709390107852,0.829339684086219,"NS","NS","NS"
"Td00001aa030742","Zm00001eb350560",0.459471263890344,-0.00138978291254521,0.998876360383692,"NS","NS","NS"
"Td00001aa030804","Zm00001eb349830",0.0717165946202453,0.158940117834339,0.807103928425284,"NS","NS","NS"
"Td00001aa030834","Zm00001eb349410",-0.33539580287304,0.145269916637496,0.883275339782744,"NS","NS","NS"
"Td00001aa030845","Zm00001eb349250",-0.0682358678953489,0.269368199414886,0.800398482316756,"NS","NS","NS"
"Td00001aa030846","Zm00001eb349240",-0.22097957980763,0.603459507633964,0.214933626562238,"NS","NS","NS"
"Td00001aa030908","Zm00001eb348660",0.150974886889522,0.160214548179226,0.804980359632215,"NS","NS","NS"
"Td00001aa030913","Zm00001eb348600",-0.580080699618339,0.3538141507624,0.669805057671962,"NS","NS","NS"
"Td00001aa030923","Zm00001eb348530",1.45035618234242,0.191123385689732,0.903590835713612,"Up","NS","NS"
"Td00001aa030924","Zm00001eb348520",-0.337688308826198,2.36388186310614,3.73699771412995e-11,"NS","Up","NS"
"Td00001aa030930","Zm00001eb348450",0.19879369023104,-0.134595344952285,0.896097999036621,"NS","NS","NS"
"Td00001aa030949","Zm00001eb348240",0.234926597471045,0.375387607820546,0.56802093222791,"NS","NS","NS"
"Td00001aa030975","Zm00001eb347680",0.867992772871906,0.0539124238433308,0.949175622272433,"NS","NS","NS"
"Td00001aa030988","Zm00001eb351270",-0.0219371552800577,0.708568948455908,0.264880673440242,"NS","NS","NS"
"Td00001aa030991","Zm00001eb351280",0.23467922230391,-0.177313897836151,0.82781238242083,"NS","NS","NS"
"Td00001aa030998","Zm00001eb351350",0.153680589408449,-0.426151251743302,0.446671098707997,"NS","NS","NS"
"Td00001aa031004","Zm00001eb351420",-0.391077638899204,0.1724312254384,0.793633075026597,"NS","NS","NS"
"Td00001aa031048","Zm00001eb351830",-0.177569155385902,0.201904989435753,0.766409220362801,"NS","NS","NS"
"Td00001aa031122","Zm00001eb352550",-0.0424222230644915,0.303459395938179,0.726409485819248,"NS","NS","NS"
"Td00001aa031147","Zm00001eb352760",0.155214443061171,-3.33592968693631,0.135438048802252,"NS","NS","NS"
"Td00001aa031155","Zm00001eb352800",-0.344417745002978,-0.165304051940328,0.83196698963094,"NS","NS","NS"
"Td00001aa031190","Zm00001eb292930",-0.254522767970664,0.452686406524005,0.383631548252897,"NS","NS","NS"
"Td00001aa031224","Zm00001eb353560",-0.572134635810355,-0.676672510832365,0.336643380829704,"NS","NS","NS"
"Td00001aa031253","Zm00001eb356490",-0.215199050334603,0.109280835015757,0.896440970396359,"NS","NS","NS"
"Td00001aa031281","Zm00001eb342550",-0.231136575885222,0.894070609789114,0.123994136811761,"NS","NS","NS"
"Td00001aa031283","Zm00001eb294570",-0.224884688525748,-0.279342878354201,0.685200943033618,"NS","NS","NS"
"Td00001aa031290","Zm00001eb342660",-0.286965352472148,0.0594764725823447,0.939986364861602,"NS","NS","NS"
"Td00001aa031335","Zm00001eb343210",-0.398143753058124,2.42356001539605,0.766480396427605,"NS","NS","NS"
"Td00001aa031362","Zm00001eb343610",0.0702809211340246,0.259207494520275,0.668727363701158,"NS","NS","NS"
"Td00001aa031364","Zm00001eb343630",0.517592940989968,-2.36714334846121,1.53932872059252e-08,"NS","Down","NS"
"Td00001aa031369","Zm00001eb343670",-0.3013771014873,0.417469160592902,0.465232174151583,"NS","NS","NS"
"Td00001aa031383","Zm00001eb343840",-0.310631370505531,-0.263443971432748,0.707045202595387,"NS","NS","NS"
"Td00001aa031388","Zm00001eb343900",1.79969817616872,-0.0157701802337605,0.988911942319565,"NS","NS","NS"
"Td00001aa031407","Zm00001eb344110",-0.428736544300204,-0.874074343527704,0.24187402559937,"NS","NS","NS"
"Td00001aa031424","Zm00001eb344300",0.175844700667667,0.112371697969873,0.885120458865281,"NS","NS","NS"
"Td00001aa031427","Zm00001eb344340",0.0654427190822693,0.189613427897524,0.755900626492806,"NS","NS","NS"
"Td00001aa031452","Zm00001eb344570",-0.209542385822207,-0.074672606837635,0.977250090745014,"NS","NS","NS"
"Td00001aa031467","Zm00001eb344790",0.512608094320665,0.34319060078496,0.531505380715376,"NS","NS","NS"
"Td00001aa031470","Zm00001eb344820",0.0485617908392075,0.891704826557421,0.112021547742776,"NS","NS","NS"
"Td00001aa031499","Zm00001eb345200",-0.115558128028756,-0.458964591762518,0.577931716159814,"NS","NS","NS"
"Td00001aa031503","Zm00001eb297320",-0.1941371033368,0.329489126461739,0.548200594987823,"NS","NS","NS"
"Td00001aa031505","Zm00001eb345260",-0.229573887016578,-2.45229116807215,0.0827832246926615,"NS","NS","NS"
"Td00001aa031508","Zm00001eb345280",0.532151943057186,0.0281530859221557,0.970976002124868,"NS","NS","NS"
"Td00001aa031518","Zm00001eb345420",0.123017054902781,0.41187729258559,0.493995632699201,"NS","NS","NS"
"Td00001aa031529","Zm00001eb345550",-0.0576401202527968,-0.200406824334899,0.780560993822205,"NS","NS","NS"
"Td00001aa031546","Zm00001eb199090",-0.159563438523572,0.889587786530178,0.0331700309838746,"NS","NS","NS"
"Td00001aa031553","Zm00001eb199150",-0.494720327634467,0.441043656376808,0.498822631825824,"NS","NS","NS"
"Td00001aa031559","Zm00001eb199230",0.40608880485658,-0.771973089530415,0.162768479563872,"NS","NS","NS"
"Td00001aa031570","Zm00001eb199330",-0.187124981518503,-0.0120485488489601,0.988911942319565,"NS","NS","NS"
"Td00001aa031595","Zm00001eb199470",-1.14690164940681,0.168814336098543,0.896440970396359,"Down","NS","NS"
"Td00001aa031601","Zm00001eb199540",-0.24581608146395,0.230237607545738,0.726409485819248,"NS","NS","NS"
"Td00001aa031609","Zm00001eb199590",0.00227315181225255,-0.343454132197966,0.435065271482964,"NS","NS","NS"
"Td00001aa031663","Zm00001eb174590",0.142128038380672,0.205011027576908,0.775206432015313,"NS","NS","NS"
"Td00001aa031715","Zm00001eb036610",0.45157541190134,0.162065292775579,0.857138614039641,"NS","NS","NS"
"Td00001aa031717","Zm00001eb175200",-0.415346550812932,0.218843271431463,0.680383207249698,"NS","NS","NS"
"Td00001aa031718","Zm00001eb175220",0.0352239634994935,0.344914493797614,0.541671347426192,"NS","NS","NS"
"Td00001aa031722","Zm00001eb175280",-0.0657443214049044,-0.184752611894611,0.77731924431471,"NS","NS","NS"
"Td00001aa031756","Zm00001eb198180",0.15088354109106,-0.0232721614974119,0.981533251558112,"NS","NS","NS"
"Td00001aa031767","Zm00001eb198300",0.185813363672455,0.47773910454531,0.310425672931408,"NS","NS","NS"
"Td00001aa031783","Zm00001eb198450",0.202162354675641,-0.41734352265106,0.363894703401249,"NS","NS","NS"
"Td00001aa031791","Zm00001eb198600",0.798144932480284,-0.286698825120095,0.615524575231293,"NS","NS","NS"
"Td00001aa031804","Zm00001eb073240",0.141299581782782,-0.0101369424026722,0.991072540559287,"NS","NS","NS"
"Td00001aa031828","Zm00001eb202790",0.527325522822597,0.557077467047078,0.311306415681193,"NS","NS","NS"
"Td00001aa031852","Zm00001eb180420",-0.386044207199172,-0.233036338007405,0.725285409895938,"NS","NS","NS"
"Td00001aa031940","Zm00001eb039000",-0.0254695755523053,0.117817537055197,0.88507487696168,"NS","NS","NS"
"Td00001aa031973","Zm00001eb176160",0.518632000851567,0.358399784881911,0.78028423952813,"NS","NS","NS"
"Td00001aa031974","Zm00001eb176170",-0.000838988901203696,-1.07351082380222,0.0410808607900849,"NS","Down","NS"
"Td00001aa031975","Zm00001eb176200",0.143648418353418,0.178050386159203,0.792061716494455,"NS","NS","NS"
"Td00001aa031977","Zm00001eb176210",-0.220662156283655,0.0439182299462544,0.955056251049102,"NS","NS","NS"
"Td00001aa031979","Zm00001eb176260",0.0610993544076017,0.0456385074921276,0.954379570943231,"NS","NS","NS"
"Td00001aa031980","Zm00001eb176270",-0.00245731108744901,0.118502465542638,0.894152437398706,"NS","NS","NS"
"Td00001aa031984","Zm00001eb176310",-0.604594256287528,0.475545378638902,0.349577111037939,"NS","NS","NS"
"Td00001aa032048","Zm00001eb170610",-0.159640232132282,0.586285524500596,0.204109957252158,"NS","NS","NS"
"Td00001aa032052","Zm00001eb170690",0.193225814333192,0.0836814267816304,0.899215373189635,"NS","NS","NS"
"Td00001aa032081","Zm00001eb178650",-0.347972633561202,0.12780130919868,0.837498638946023,"NS","NS","NS"
"Td00001aa032084","Zm00001eb178690",-0.408630175736063,-0.261595139387145,0.690510193450399,"NS","NS","NS"
"Td00001aa032123","Zm00001eb179170",0.398658331151272,0.615501855472478,0.213562687887914,"NS","NS","NS"
"Td00001aa032132","Zm00001eb179330",-0.410108297626763,0.385192424286897,0.460735355360814,"NS","NS","NS"
"Td00001aa032137","Zm00001eb179440",-0.813553699520243,-0.714753802548552,0.159977413614688,"NS","NS","NS"
"Td00001aa032141","Zm00001eb179490",-0.459587295553192,0.619193672664123,0.137143842717255,"NS","NS","NS"
"Td00001aa032145","Zm00001eb179540",-0.230513915480121,0.0919525111897244,0.904193454909171,"NS","NS","NS"
"Td00001aa032177","Zm00001eb179820",-0.545202304769565,0.197725905045516,0.764310369886766,"NS","NS","NS"
"Td00001aa032186","Zm00001eb180060",-0.391224589371985,0.206130957857719,0.762467912041458,"NS","NS","NS"
"Td00001aa032222","Zm00001eb177270",-0.494816601516962,0.247293867394763,0.763053545475187,"NS","NS","NS"
"Td00001aa032228","Zm00001eb177330",-0.802780281323123,-0.514692791485914,0.464446789706267,"NS","NS","NS"
"Td00001aa032242","Zm00001eb177450",0.442819389821726,0.0248179085813433,0.976154462122671,"NS","NS","NS"
"Td00001aa032246","Zm00001eb177530",0.0312424212871879,-0.119577500899697,0.89340343142414,"NS","NS","NS"
"Td00001aa032249","Zm00001eb177630",-0.561364060872097,0.254706673387328,0.703479507988906,"NS","NS","NS"
"Td00001aa032287","Zm00001eb178070",-0.294858672998444,0.24337655773824,0.747915539596455,"NS","NS","NS"
"Td00001aa032304","Zm00001eb178250",-0.213929893129691,0.534685246807219,0.305490150639495,"NS","NS","NS"
"Td00001aa032324","Zm00001eb170900",-0.0257469269177145,0.255346724087507,0.633541058754639,"NS","NS","NS"
"Td00001aa032326","Zm00001eb170930",-0.634349546999265,-0.77599801609135,0.160511983110483,"NS","NS","NS"
"Td00001aa032331","Zm00001eb170970",-0.519818736421247,0.057636749404497,0.932925008827947,"NS","NS","NS"
"Td00001aa032335","Zm00001eb171010",-0.202469515791074,2.88109555135479,0.0666230711716186,"NS","NS","NS"
"Td00001aa032339","Zm00001eb171030",-0.0850168675647003,0.0589343918822018,0.938533862957236,"NS","NS","NS"
"Td00001aa032340","Zm00001eb171040",-0.154745097610747,-0.859720749051616,0.156125321005452,"NS","NS","NS"
"Td00001aa032354","Zm00001eb171190",0.0666462412664485,0.265360090533692,0.670194946366218,"NS","NS","NS"
"Td00001aa032374","Zm00001eb171410",-0.549265727897026,0.438273487015687,0.625108821108078,"NS","NS","NS"
"Td00001aa032375","Zm00001eb171440",-0.159341504581432,0.637090512835838,0.112196753490647,"NS","NS","NS"
"Td00001aa032377","Zm00001eb171480",-0.044006604582256,1.31610225842327,0.000217342768067393,"NS","Up","NS"
"Td00001aa032452","Zm00001eb415410",0.059570691240443,0.505611836592907,0.381187581065865,"NS","NS","NS"
"Td00001aa032468","Zm00001eb172280",-0.0607784352173102,-0.665116319601987,0.303760479747753,"NS","NS","NS"
"Td00001aa032476","Zm00001eb172350",0.0851640859326547,-0.672532413099004,0.641530465905477,"NS","NS","NS"
"Td00001aa032481","Zm00001eb172420",-0.100392616349748,0.499016996572764,0.3645740230615,"NS","NS","NS"
"Td00001aa032506","Zm00001eb172640",-0.35830955794051,0.151191212528111,0.886842466995055,"NS","NS","NS"
"Td00001aa032508","Zm00001eb172680",-0.638741783959434,0.707804698565292,0.186066829036978,"NS","NS","NS"
"Td00001aa032516","Zm00001eb172800",0.403921530399731,-2.15369061998527,0.00184821174532868,"NS","Down","NS"
"Td00001aa032522","Zm00001eb172860",-0.208398026501855,-0.84735926550029,0.251842363898616,"NS","NS","NS"
"Td00001aa032526","Zm00001eb172900",0.145717910559283,0.54407505635228,0.384630331629597,"NS","NS","NS"
"Td00001aa032537","Zm00001eb172970",0.129840365363181,0.0314639009365984,0.973831483546127,"NS","NS","NS"
"Td00001aa032563","Zm00001eb173260",0.0275066892385115,-0.0783690897247949,0.899820242780554,"NS","NS","NS"
"Td00001aa032581","Zm00001eb173540",-0.133591749388427,0.523679544968596,0.262020263964112,"NS","NS","NS"
"Td00001aa032582","Zm00001eb173560",-0.0885439065894315,0.603549752711785,0.287248107408551,"NS","NS","NS"
"Td00001aa032609","Zm00001eb173880",-0.049712990118268,0.645074041516529,0.141937158033877,"NS","NS","NS"
"Td00001aa032610","Zm00001eb173900",-0.336307527976218,-1.31308937437292,0.575824724417764,"NS","NS","NS"
"Td00001aa032621","Zm00001eb260580",-0.177037192672849,0.336168324000506,0.828251729434741,"NS","NS","NS"
"Td00001aa032622","Zm00001eb174010",0.285491464108991,1.11798428907018,0.0301960041025801,"NS","Up","NS"
"Td00001aa032628","Zm00001eb174100",-0.270796163382788,-1.38448085198234,0.0118543275199248,"NS","Down","NS"
"Td00001aa032658","Zm00001eb198840",-0.718102559709981,-1.06563586194031,0.0351243762503552,"NS","Down","NS"
"Td00001aa032666","Zm00001eb198750",-0.0353683146052974,-0.0516200046245584,0.975874687809844,"NS","NS","NS"
"Td00001aa032668","Zm00001eb198740",-0.515114162755115,-0.111486468698228,0.874944537802062,"NS","NS","NS"
"Td00001aa032674","Zm00001eb198670",0.105906030826952,1.29451180702553,NA,"NS",NA,"NS"
"Td00001aa032705","Zm00001eb131900",-0.250132116391585,-0.0726693360007965,0.926795339883377,"NS","NS","NS"
"Td00001aa032796","Zm00001eb130940",-1.15868106371472,-0.0368096749775572,0.966994007066083,"Down","NS","NS"
"Td00001aa032805","Zm00001eb130810",-0.154407685915944,-0.0990827451185577,0.907974068243708,"NS","NS","NS"
"Td00001aa032831","Zm00001eb130500",-0.78349965933274,-0.78661552493216,0.271237872358586,"NS","NS","NS"
"Td00001aa032866","Zm00001eb130200",2.8604247321532,-0.124920270093082,0.950247214828156,"Up","NS","NS"
"Td00001aa032871","Zm00001eb130080",-0.18674957647609,0.331713099743365,0.647624041280527,"NS","NS","NS"
"Td00001aa032914","Zm00001eb129710",-0.605996998149716,0.463122115499386,0.378304045647495,"NS","NS","NS"
"Td00001aa032937","Zm00001eb129380",-0.335355694694873,0.642524418641802,0.142500906767975,"NS","NS","NS"
"Td00001aa032944","Zm00001eb129320",-0.284327567260681,-0.483265969852923,0.296066539934081,"NS","NS","NS"
"Td00001aa032974","Zm00001eb128890",0.432289796755002,0.130266209111453,0.831610718970452,"NS","NS","NS"
"Td00001aa032984","Zm00001eb128780",-0.53131070325914,0.376541975374527,0.505454695351947,"NS","NS","NS"
"Td00001aa032992","Zm00001eb128720",0.0382644740138025,0.650649845982054,0.264690822452356,"NS","NS","NS"
"Td00001aa032999","Zm00001eb128620",-0.939872049109122,-1.58668940807981,2.34966776435489e-05,"NS","Down","NS"
"Td00001aa033030","Zm00001eb128200",0.102279454596467,-0.359473982622044,0.647624041280527,"NS","NS","NS"
"Td00001aa033036","Zm00001eb128160",-0.111289992373576,0.505622426122915,0.304764025723478,"NS","NS","NS"
"Td00001aa033040","Zm00001eb128110",-0.448151780798969,0.684859493706738,0.253533859657404,"NS","NS","NS"
"Td00001aa033052","Zm00001eb127970",-1.2355978766343,-0.507115775018182,0.256308786960392,"Down","NS","NS"
"Td00001aa033097","Zm00001eb127430",-0.0927370088152935,0.45739649990093,0.331599231518112,"NS","NS","NS"
"Td00001aa033115","Zm00001eb127210",-0.462374350510119,-0.137178970026493,0.881667820500777,"NS","NS","NS"
"Td00001aa033168","Zm00001eb126690",0.694123069346448,-0.588344259502576,0.342225091162963,"NS","NS","NS"
"Td00001aa033192","Zm00001eb124960",2.82943663467199,0.215558556517105,0.791667304535453,"Up","NS","NS"
"Td00001aa033265","Zm00001eb125460",0.433400857986955,0.128594687108214,0.83097662185918,"NS","NS","NS"
"Td00001aa033308","Zm00001eb124960",2.27572322718484,0.215558556517105,0.791667304535453,"Up","NS","NS"
"Td00001aa033326","Zm00001eb124820",-0.189533591903637,0.540197270998467,0.447969538395788,"NS","NS","NS"
"Td00001aa033328","Zm00001eb124810",-0.077627620094497,0.68092217096188,0.141613347527362,"NS","NS","NS"
"Td00001aa033337","Zm00001eb124750",1.36366505226293,0.329302185141112,0.608801552542844,"Up","NS","NS"
"Td00001aa033405","Zm00001eb124110",1.23891456542904,1.29451180702553,NA,"Up",NA,NA
"Td00001aa033446","Zm00001eb123620",-0.725842251783236,0.172311328077237,0.832643196219496,"NS","NS","NS"
"Td00001aa033537","Zm00001eb122860",0.230420267536763,0.346137436504232,0.512527590677924,"NS","NS","NS"
"Td00001aa033544","Zm00001eb122780",-0.372938814564667,0.853336159320952,0.246455625428961,"NS","NS","NS"
"Td00001aa033551","Zm00001eb122720",-0.105613154308167,0.418759093480874,0.509015716907284,"NS","NS","NS"
"Td00001aa033616","Zm00001eb121990",0.729570540354629,-1.06894129090148,0.309939217770043,"NS","NS","NS"
"Td00001aa033621","Zm00001eb121900",1.32830708031386,-1.15005259170456,0.0657040829597239,"Up","NS","NS"
"Td00001aa033636","Zm00001eb121650",0.409356536780472,0.821825300072234,0.114697669124454,"NS","NS","NS"
"Td00001aa033656","Zm00001eb121480",0.174497950679002,0.148485612266528,0.826218126170416,"NS","NS","NS"
"Td00001aa033660","Zm00001eb121420",0.818458108555177,-0.351187899676376,0.722299290911779,"NS","NS","NS"
"Td00001aa033666","Zm00001eb121370",-0.211588126233901,0.432965964243996,0.490441445131376,"NS","NS","NS"
"Td00001aa033701","Zm00001eb120900",-0.736395157984139,0.1664150183354,0.794348801688152,"NS","NS","NS"
"Td00001aa033703","Zm00001eb120880",-0.351492384880449,-0.230890103215378,0.726409485819248,"NS","NS","NS"
"Td00001aa033730","Zm00001eb120570",-0.0169193591137955,-0.821303301411486,0.170955762866912,"NS","NS","NS"
"Td00001aa033737","Zm00001eb120410",0.018784473765609,-0.200719026788619,0.794891876016121,"NS","NS","NS"
"Td00001aa033745","Zm00001eb120330",-0.496305692356836,-1.05144641192078,0.0201394782710146,"NS","Down","NS"
"Td00001aa033758","Zm00001eb120230",-0.877844058319945,-0.849565458709505,0.328650513420087,"NS","NS","NS"
"Td00001aa033760","Zm00001eb120200",1.69497161042667,1.84712447401887,8.03185940607751e-06,"Up","Up","Up"
"Td00001aa033769","Zm00001eb120100",0.345679934753941,0.37732683259386,0.403666092615992,"NS","NS","NS"
"Td00001aa033778","Zm00001eb119990",0.14411632917863,0.0889584703930136,0.899736965180321,"NS","NS","NS"
"Td00001aa033787","Zm00001eb119910",0.0608797372356668,0.918669079507179,0.17374948739314,"NS","NS","NS"
"Td00001aa033790","Zm00001eb119880",-0.565341995612616,0.136658444679461,0.904842982183721,"NS","NS","NS"
"Td00001aa033798","Zm00001eb119790",0.064573289980941,0.380746439704563,0.38877239762422,"NS","NS","NS"
"Td00001aa033828","Zm00001eb119450",-0.0997217392560765,0.343730900727256,0.633541058754639,"NS","NS","NS"
"Td00001aa033840","Zm00001eb119330",0.0631304510756328,0.0323786063431261,0.977250090745014,"NS","NS","NS"
"Td00001aa033844","Zm00001eb119280",0.079756249864807,1.59754314213796,0.147172892984739,"NS","NS","NS"
"Td00001aa033846","Zm00001eb119260",-0.0988874731334357,0.143118279717918,0.870580405924487,"NS","NS","NS"
"Td00001aa033857","Zm00001eb119130",-0.82031751600051,0.563868662697536,0.397066352331407,"NS","NS","NS"
"Td00001aa033877","Zm00001eb118930",-0.608979929804448,-1.79843734299148,0.0404221018195502,"NS","Down","NS"
"Td00001aa033878","Zm00001eb118920",0.339603753622657,-0.163007861902363,0.81750142517484,"NS","NS","NS"
"Td00001aa033917","Zm00001eb198990",-0.0286869745501425,0.38744719610278,0.492271805464745,"NS","NS","NS"
"Td00001aa033955","Zm00001eb201330",0.78211632298746,0.76916448873339,0.153599553163587,"NS","NS","NS"
"Td00001aa033973","Zm00001eb201130",-0.235535856283207,-0.582372258933031,0.37730996613208,"NS","NS","NS"
"Td00001aa034004","Zm00001eb200910",0.454885589126384,-0.998843411409755,0.167165366868381,"NS","NS","NS"
"Td00001aa034013","Zm00001eb200810",0.7198582955702,0.231703723571816,0.671858302014894,"NS","NS","NS"
"Td00001aa034025","Zm00001eb200730",-0.256531206456749,0.164659431121436,0.835478898073112,"NS","NS","NS"
"Td00001aa034031","Zm00001eb200720",-0.423296650978656,-0.374387202978911,0.731181089639883,"NS","NS","NS"
"Td00001aa034069","Zm00001eb168090",-0.551000379605179,0.220696163090165,0.726409485819248,"NS","NS","NS"
"Td00001aa034081","Zm00001eb168260",0.19067867279498,-0.445403425761351,0.560348110943276,"NS","NS","NS"
"Td00001aa034130","Zm00001eb168920",-0.315300924012897,0.346901105126514,0.561578865479584,"NS","NS","NS"
"Td00001aa034131","Zm00001eb168910",0.515382485512345,0.0498321300253703,0.94863148833763,"NS","NS","NS"
"Td00001aa034147","Zm00001eb168750",-0.328176356968333,-0.41672244824183,0.397066352331407,"NS","NS","NS"
"Td00001aa034166","Zm00001eb168550",0.936253294897718,-0.328759177109629,0.726409485819248,"NS","NS","NS"
"Td00001aa034170","Zm00001eb168480",0.455203230865144,-2.86240480708774,0.680925689193406,"NS","NS","NS"
"Td00001aa034176","Zm00001eb168440",-0.122661732205461,0.199030162603088,0.779445151036026,"NS","NS","NS"
"Td00001aa034177","Zm00001eb168430",0.0960106170571052,0.147959302966914,0.822089588737259,"NS","NS","NS"
"Td00001aa034202","Zm00001eb169310",-0.12696434377859,-0.880256023763923,0.213502318507203,"NS","NS","NS"
"Td00001aa034214","Zm00001eb169400",-0.196100946811005,0.342467198921706,0.541671347426192,"NS","NS","NS"
"Td00001aa034235","Zm00001eb169570",0.312112716317304,0.0477649451334213,0.938533862957236,"NS","NS","NS"
"Td00001aa034241","Zm00001eb169620",-0.0628851850486655,0.528829436789315,0.246411400524202,"NS","NS","NS"
