"gene_td","gene_zm","log2FC_protein","log2FC_RNA","padj_RNA","DAP","DEG","highlight"
"Td00001aa007318","Zm00001eb156210",-0.327953150525891,-0.129559612837459,0.873065185367347,"NS","NS","NS"
"Td00001aa007322","Zm00001eb156100",0.484520269050682,-1.54474120779236,0.0600691392006526,"NS","NS","NS"
"Td00001aa007331","Zm00001eb156020",0.037499757072239,0.241709807129477,0.67138941281011,"NS","NS","NS"
"Td00001aa007346","Zm00001eb155830",0.0500644735717945,0.60446699912973,0.132398688562663,"NS","NS","NS"
"Td00001aa007364","Zm00001eb155590",0.113929288869562,-0.329931723497554,0.630354692140691,"NS","NS","NS"
"Td00001aa007365","Zm00001eb155580",-0.272027006783893,-0.528272054178901,0.683367344301929,"NS","NS","NS"
"Td00001aa007401","Zm00001eb155150",-0.463266493334282,0.162149558086054,0.896587848008693,"NS","NS","NS"
"Td00001aa007403","Zm00001eb155120",-0.2625530685321,-0.265633373437734,0.665457756809963,"NS","NS","NS"
"Td00001aa007428","Zm00001eb154790",-0.354071088156166,0.102967423460025,0.957084000544584,"NS","NS","NS"
"Td00001aa007432","Zm00001eb154690",0.530278399194468,0.223542334538455,0.698476749567091,"NS","NS","NS"
"Td00001aa007450","Zm00001eb154530",0.110301601574648,0.141103907462097,0.864313762735791,"NS","NS","NS"
"Td00001aa007459","Zm00001eb154510",0.246786398571809,0.255749711610828,0.665457756809963,"NS","NS","NS"
"Td00001aa007462","Zm00001eb154480",-0.437680768910346,-0.516640089214551,0.520052229739308,"NS","NS","NS"
"Td00001aa007521","Zm00001eb139760",-0.384214187558463,0.31519303092765,0.608228798541412,"NS","NS","NS"
"Td00001aa007531","Zm00001eb139860",-0.0579710335374847,0.0441945577416431,0.973682701976827,"NS","NS","NS"
"Td00001aa007568","Zm00001eb140270",-0.0722742334932181,0.462771798645421,0.377536816382893,"NS","NS","NS"
"Td00001aa007571","Zm00001eb140320",-0.03526581285447,1.00726021510889,0.172614778621778,"NS","NS","NS"
"Td00001aa007572","Zm00001eb140330",-0.331700477517822,-0.172383572730432,0.906058394633488,"NS","NS","NS"
"Td00001aa007574","Zm00001eb140360",0.436021626938792,0.0897108404337747,0.88341546775274,"NS","NS","NS"
"Td00001aa007581","Zm00001eb140430",0.107231030776873,0.0425900215724733,0.970240108997854,"NS","NS","NS"
"Td00001aa007592","Zm00001eb140530",-0.29169101862697,0.046205863160494,0.953078110991383,"NS","NS","NS"
"Td00001aa007611","Zm00001eb140720",0.236302724601157,-0.467375839081037,0.380975334950541,"NS","NS","NS"
"Td00001aa007619","Zm00001eb140890",-0.724093752126139,0.178355812646434,0.809198466749671,"NS","NS","NS"
"Td00001aa007621","Zm00001eb140930",0.211721568249346,2.03659215544152,0.122616027399636,"NS","NS","NS"
"Td00001aa007649","Zm00001eb141220",0.17446692255785,-0.106053855164029,0.92120712181617,"NS","NS","NS"
"Td00001aa007674","Zm00001eb141420",-0.156970864541157,0.119098733931723,0.864155284445405,"NS","NS","NS"
"Td00001aa007711","Zm00001eb141930",-0.194157537280177,0.370133503994169,0.572316053936106,"NS","NS","NS"
"Td00001aa007714","Zm00001eb141990",0.495938240926537,-0.0396165618853517,0.978778967663941,"NS","NS","NS"
"Td00001aa007740","Zm00001eb142220",0.219690045657853,0.812749003192889,0.118206988317887,"NS","NS","NS"
"Td00001aa007754","Zm00001eb142350",0.378996878113352,1.02622862880643,0.206844603938898,"NS","NS","NS"
"Td00001aa007769","Zm00001eb142490",-0.813968159270392,0.0183388795744645,0.991682922278433,"NS","NS","NS"
"Td00001aa007790","Zm00001eb142730",0.0912671573698013,0.726054661032741,0.178523017649176,"NS","NS","NS"
"Td00001aa007819","Zm00001eb143000",0.582065880025967,0.030461480903181,0.989901081783296,"NS","NS","NS"
"Td00001aa007835","Zm00001eb143170",-0.0099111162344715,0.53787258942303,0.442359096438074,"NS","NS","NS"
"Td00001aa007838","Zm00001eb143210",0.0824794570648494,-0.130699953422144,0.925880221080222,"NS","NS","NS"
"Td00001aa007848","Zm00001eb143300",0.378809296803141,-0.158149290653184,0.78812485462488,"NS","NS","NS"
"Td00001aa007867","Zm00001eb143460",1.15747064281655,1.46690684582111,0.000179197017023384,"Up","Up","Up"
"Td00001aa007870","Zm00001eb143510",-0.0331539577656173,0.030856970590449,0.985472104909638,"NS","NS","NS"
"Td00001aa007882","Zm00001eb143640",-0.212845293418559,1.34067729785579,0.0075278746804394,"NS","Up","NS"
"Td00001aa007890","Zm00001eb143710",-0.152561941700324,0.283053540021763,0.795840929351095,"NS","NS","NS"
"Td00001aa007891","Zm00001eb143850",0.449442051067297,0.294324023565038,0.533631074882248,"NS","NS","NS"
"Td00001aa007925","Zm00001eb144220",-0.32785607695207,0.113527331101718,0.925445329459631,"NS","NS","NS"
"Td00001aa007926","Zm00001eb144240",-0.15858290490429,0.523138974090052,0.300636267383664,"NS","NS","NS"
"Td00001aa007963","Zm00001eb144630",-0.201082516026846,-0.0494729405973001,0.978720963731236,"NS","NS","NS"
"Td00001aa007968","Zm00001eb144680",-0.41166076917351,0.178129110694742,0.830534113449536,"NS","NS","NS"
"Td00001aa007977","Zm00001eb144760",0.0492424709017465,0.00365596105453511,0.999997038037985,"NS","NS","NS"
"Td00001aa007989","Zm00001eb144900",0.0282192858522339,-0.0847739299720627,0.929350667521746,"NS","NS","NS"
"Td00001aa007990","Zm00001eb144910",-0.0177993648502119,1.66183390772331,0.00348154925119502,"NS","Up","NS"
"Td00001aa007991","Zm00001eb144930",-0.872565426107587,-0.00118561586301271,NA,"NS","NS","NS"
"Td00001aa007992","Zm00001eb144960",1.64558839228266,1.00738523986998,0.498686702105263,"Up","NS","NS"
"Td00001aa007999","Zm00001eb145100",-0.179385407019228,-0.11342648769093,0.863174104600867,"NS","NS","NS"
"Td00001aa008061","Zm00001eb145790",-0.0927702510659894,-0.190804954781022,0.885065099870254,"NS","NS","NS"
"Td00001aa008086","Zm00001eb146080",-0.720189736015189,1.6811405259741,0.0211517801603353,"NS","Up","NS"
"Td00001aa008108","Zm00001eb146400",0.0372881840430965,-0.650897857126172,0.412323230826662,"NS","NS","NS"
"Td00001aa008122","Zm00001eb146560",0.262997108113392,-0.927750484265806,0.342072875373352,"NS","NS","NS"
"Td00001aa008136","Zm00001eb146710",-0.94017150614821,1.35255427364296,0.443147284053223,"NS","NS","NS"
"Td00001aa008141","Zm00001eb146760",-0.522269745223261,0.186355518670622,0.788918889250565,"NS","NS","NS"
"Td00001aa008154","Zm00001eb146880",-0.211435882736267,0.335826261434198,0.604801007619961,"NS","NS","NS"
"Td00001aa008180","Zm00001eb147170",-0.261166747993342,0.0972821140817257,0.944378293268024,"NS","NS","NS"
"Td00001aa008230","Zm00001eb147780",0.331355505017224,0.187351388504456,0.789132676925707,"NS","NS","NS"
"Td00001aa008258","Zm00001eb148000",0.851342787309141,0.265399354386869,0.60568629844718,"NS","NS","NS"
"Td00001aa008265","Zm00001eb148110",-0.0281965253615645,0.827223951965422,0.406768287589382,"NS","NS","NS"
"Td00001aa008295","Zm00001eb148420",0.584593969721198,-0.121217819554517,0.947312215929775,"NS","NS","NS"
"Td00001aa008396","Zm00001eb149460",-0.682386719490468,-4.31890745705,3.00724188282742e-13,"NS","Down","NS"
"Td00001aa008406","Zm00001eb149540",-0.533670279846948,0.138220519915836,0.847009165523061,"NS","NS","NS"
"Td00001aa008429","Zm00001eb149730",0.749482701350304,0.925114316226688,0.0168358633616662,"NS","NS","NS"
"Td00001aa008476","Zm00001eb150180",-0.235115158523365,0.0970119030098632,0.927767407609515,"NS","NS","NS"
"Td00001aa008487","Zm00001eb150370",-0.650958641228674,0.229582651484888,0.850283391355559,"NS","NS","NS"
"Td00001aa008491","Zm00001eb150420",-1.86061560469473,0.183755954112753,0.899584211826226,"Down","NS","NS"
"Td00001aa008501","Zm00001eb150550",0.649100847260194,-0.447639976091623,0.276502632665711,"NS","NS","NS"
"Td00001aa008517","Zm00001eb150730",-0.154602128454703,0.160435649758344,0.82552430830138,"NS","NS","NS"
"Td00001aa008566","Zm00001eb151280",-0.423203454758554,0.0276452795673234,0.977197545928507,"NS","NS","NS"
"Td00001aa008587","Zm00001eb151510",0.0398586806077003,0.528156270428385,0.59851667151158,"NS","NS","NS"
"Td00001aa008599","Zm00001eb151630",-0.21465849128779,-0.492262037809023,0.45656634835694,"NS","NS","NS"
"Td00001aa008627","Zm00001eb151920",-0.0752867786565263,-0.0327510464172547,0.980799827599647,"NS","NS","NS"
"Td00001aa008659","Zm00001eb152250",-0.189023484205877,-0.533771667115915,0.219683756472155,"NS","NS","NS"
"Td00001aa008673","Zm00001eb152410",-0.0316056577863998,1.29664329842357,0.376555310195408,"NS","NS","NS"
"Td00001aa008679","Zm00001eb152450",0.522061306770154,-0.174263215341888,0.867389893192153,"NS","NS","NS"
"Td00001aa008702","Zm00001eb152680",-0.372656810454643,-0.297911247933023,0.620603841826827,"NS","NS","NS"
"Td00001aa008764","Zm00001eb153460",-0.107288050156424,-0.255362600787913,0.759539174829801,"NS","NS","NS"
"Td00001aa008781","Zm00001eb153620",-0.318248289722305,0.631168000829093,0.241909296595446,"NS","NS","NS"
"Td00001aa008789","Zm00001eb153710",-0.778032242263677,0.0626490492295163,0.950700886835879,"NS","NS","NS"
"Td00001aa008824","Zm00001eb339460",0.0436837456063215,-0.055335762690358,0.95871259247514,"NS","NS","NS"
"Td00001aa008860","Zm00001eb339100",-0.796662056405259,0.234290830218069,0.617287943749139,"NS","NS","NS"
"Td00001aa008864","Zm00001eb339080",1.5884248376837,4.2194019334663,0.0112390020212228,"Up","Up","Up"
"Td00001aa008869","Zm00001eb338990",-0.217803395485617,0.394583748236693,0.707427928226863,"NS","NS","NS"
"Td00001aa008936","Zm00001eb338270",-0.38509144627454,-0.761245085440756,0.67947801564741,"NS","NS","NS"
"Td00001aa008975","Zm00001eb337840",0.277682595193475,-0.0949859196019768,0.909305030343054,"NS","NS","NS"
"Td00001aa008981","Zm00001eb337800",0.0831559589520686,0.0373564518058797,0.975062289786026,"NS","NS","NS"
"Td00001aa009031","Zm00001eb337140",0.116445435603169,0.960605006791173,NA,"NS","NS","NS"
"Td00001aa009039","Zm00001eb337010",0.0734937318995035,0.0286669597498748,0.982109647334904,"NS","NS","NS"
"Td00001aa009047","Zm00001eb336900",-0.27400777938241,0.624853545845071,0.497465358946916,"NS","NS","NS"
"Td00001aa009051","Zm00001eb336890",0.162113725593767,0.650622916137538,0.407892938082783,"NS","NS","NS"
"Td00001aa009055","Zm00001eb336870",0.346596925779153,0.289807051401673,0.731000396703573,"NS","NS","NS"
"Td00001aa009066","Zm00001eb336760",0.421459122697338,-0.0458869913973277,0.960667030828291,"NS","NS","NS"
"Td00001aa009076","Zm00001eb336590",-0.426892954301098,-0.469484559518325,0.491252521309629,"NS","NS","NS"
"Td00001aa009109","Zm00001eb336250",-0.0127968791589163,0.33424061258631,0.692274091243695,"NS","NS","NS"
"Td00001aa009125","Zm00001eb336090",-1.22058572143941,-1.29652555027513,0.106776237794248,"Down","NS","NS"
"Td00001aa009131","Zm00001eb336030",-0.510232519565955,-0.317851192932222,0.587618149920595,"NS","NS","NS"
"Td00001aa009183","Zm00001eb334070",0.307940827957662,1.30963885438028,0.00659635178786208,"NS","Up","NS"
"Td00001aa009191","Zm00001eb333970",-0.180747057438829,0.610441362654329,0.37416717788657,"NS","NS","NS"
"Td00001aa009221","Zm00001eb334140",0.82622769229423,2.8721719823809,6.94878792648863e-07,"NS","Up","NS"
"Td00001aa009257","Zm00001eb335350",-0.0788631918640995,0.0042855394272594,0.999997038037985,"NS","NS","NS"
"Td00001aa009265","Zm00001eb335220",0.457555507697356,0.278945881928749,0.646093213791227,"NS","NS","NS"
"Td00001aa009285","Zm00001eb335090",0.41426309785661,-0.0116747669087276,0.998904987897786,"NS","NS","NS"
"Td00001aa009306","Zm00001eb334910",-0.192851383620564,0.0203881773250754,0.990560480794513,"NS","NS","NS"
"Td00001aa009323","Zm00001eb334740",-0.092595877910071,-0.192002568540601,0.851642917840881,"NS","NS","NS"
"Td00001aa009353","Zm00001eb334430",0.828527209627878,0.677122368892812,0.509738778362345,"NS","NS","NS"
"Td00001aa009397","Zm00001eb334050",-0.121325532630519,0.0703663638571173,0.953595057005647,"NS","NS","NS"
"Td00001aa009403","Zm00001eb333980",-0.329971125421412,0.289651066950257,0.61498359965438,"NS","NS","NS"
"Td00001aa009410","Zm00001eb333890",-0.636458501910698,0.26683773406479,0.885302381103518,"NS","NS","NS"
"Td00001aa009459","Zm00001eb333440",-0.468153174145635,-0.349466516927763,0.82784988377293,"NS","NS","NS"
"Td00001aa009514","Zm00001eb333010",0.302258525607428,0.647251825192429,0.274249912675281,"NS","NS","NS"
"Td00001aa009543","Zm00001eb332780",0.267706448618408,0.604599937827844,0.318130225599926,"NS","NS","NS"
"Td00001aa009544","Zm00001eb332770",-0.0377887154374499,-0.103276649245694,0.970849162100537,"NS","NS","NS"
"Td00001aa009571","Zm00001eb332530",-0.344294229627207,-1.54670459381326,0.000568862825194556,"NS","Down","NS"
"Td00001aa009577","Zm00001eb332510",-0.286931204196335,0.445205070760937,0.41051427839925,"NS","NS","NS"
"Td00001aa009603","Zm00001eb332290",0.563888321071312,-0.462987354932315,0.26103605904638,"NS","NS","NS"
"Td00001aa009655","Zm00001eb340280",-0.157281058310925,0.571140040466402,0.802216516867605,"NS","NS","NS"
"Td00001aa009662","Zm00001eb340350",0.109068540774964,0.0967965314956394,0.918603760553837,"NS","NS","NS"
"Td00001aa009663","Zm00001eb340370",0.00450935574627651,-1.27958806376456,0.0331317591033471,"NS","Down","NS"
"Td00001aa009691","Zm00001eb340590",0.160451910758448,0.692952620407299,0.127226368555065,"NS","NS","NS"
"Td00001aa009697","Zm00001eb340720",-0.265153834173698,0.357696868210642,0.692626899146129,"NS","NS","NS"
"Td00001aa009712","Zm00001eb340900",-0.587621628066752,-0.169124674617751,0.869927592481007,"NS","NS","NS"
"Td00001aa009740","Zm00001eb341370",-0.18561175010214,0.106996869114749,0.904268257596897,"NS","NS","NS"
"Td00001aa009764","Zm00001eb341860",-0.632431526064166,0.428690885249571,0.5515074025402,"NS","NS","NS"
"Td00001aa009855","Zm00001eb356710",-0.20110948474988,0.158052837940358,0.832136068145375,"NS","NS","NS"
"Td00001aa009871","Zm00001eb356870",0.0982809547001017,0.451630364608883,0.410686969057052,"NS","NS","NS"
"Td00001aa009874","Zm00001eb356910",1.02171028275205,5.60100287696899,2.82273317584354e-19,"Up","Up","Up"
"Td00001aa009886","Zm00001eb356970",-0.364996748877217,-0.0963994892317236,0.951314285061967,"NS","NS","NS"
"Td00001aa009915","Zm00001eb357140",0.056545336156666,0.52618193639877,0.382531871149375,"NS","NS","NS"
"Td00001aa009918","Zm00001eb357200",0.613698597428143,-0.608492449450751,0.451606802124079,"NS","NS","NS"
"Td00001aa009947","Zm00001eb357390",0.0029512551490456,0.065312251349684,0.959837607865591,"NS","NS","NS"
"Td00001aa009977","Zm00001eb357670",-0.053516088254444,0.422199281644084,0.438405228814218,"NS","NS","NS"
"Td00001aa010029","Zm00001eb358100",-0.0135739297414319,0.336851217450417,0.721654163599695,"NS","NS","NS"
"Td00001aa010032","Zm00001eb358170",-0.168289477782726,-0.300280975575267,0.70973822660656,"NS","NS","NS"
"Td00001aa010052","Zm00001eb358310",0.185773214109581,0.0275041672728871,0.977838777557058,"NS","NS","NS"
"Td00001aa010057","Zm00001eb358410",-0.293241467555464,-0.277040099470659,0.840655298939167,"NS","NS","NS"
"Td00001aa010067","Zm00001eb358560",-0.497504297461918,0.87607631016712,0.12548727460245,"NS","NS","NS"
"Td00001aa010082","Zm00001eb159350",-0.0275480104097603,-0.15443902242828,0.894955430958742,"NS","NS","NS"
"Td00001aa010087","Zm00001eb358770",0.654515081925169,1.20426750525619,0.161958244901873,"NS","NS","NS"
"Td00001aa010167","Zm00001eb359400",-0.263170514377282,-0.85252296225709,0.264516548550953,"NS","NS","NS"
"Td00001aa010169","Zm00001eb359420",0.424281676090603,0.537742568921472,0.346864551985188,"NS","NS","NS"
"Td00001aa010182","Zm00001eb157850",-0.204187041719276,0.190513782180757,0.767341491227242,"NS","NS","NS"
"Td00001aa010207","Zm00001eb359730",-0.220317146765915,0.542855694355649,0.56394451658218,"NS","NS","NS"
"Td00001aa010260","Zm00001eb360190",-0.290799482549163,-0.236242477049871,0.619400680406295,"NS","NS","NS"
"Td00001aa010289","Zm00001eb360480",-0.0185311481268935,0.207917484929713,0.7979286737691,"NS","NS","NS"
"Td00001aa010338","Zm00001eb360880",0.070656319890316,1.51975708562729,0.0200594841451136,"NS","Up","NS"
"Td00001aa010339","Zm00001eb360900",0.414012409225718,1.53028732213213,0.000137425286867729,"NS","Up","NS"
"Td00001aa010356","Zm00001eb361030",-0.000376804326560197,-0.282247590575058,0.890969815301508,"NS","NS","NS"
"Td00001aa010371","Zm00001eb361210",-0.0728298168011498,0.0711986063172061,0.936847195832323,"NS","NS","NS"
"Td00001aa010378","Zm00001eb361300",-0.497906593782228,0.657712886315127,0.37498130286997,"NS","NS","NS"
"Td00001aa010388","Zm00001eb361460",-0.496732893096207,0.0755593524605666,0.941744285759314,"NS","NS","NS"
"Td00001aa010418","Zm00001eb361700",0.273632840398882,-0.142060965407071,0.905748319501885,"NS","NS","NS"
"Td00001aa010440","Zm00001eb361870",-0.148337086454814,0.187514912799772,0.803067051504223,"NS","NS","NS"
"Td00001aa010462","Zm00001eb371250",-0.00205838448437555,-0.289586189370995,0.738285880878711,"NS","NS","NS"
"Td00001aa010482","Zm00001eb371150",-0.023603619276941,0.825037798426754,0.331727937673545,"NS","NS","NS"
"Td00001aa010545","Zm00001eb370590",-0.10959202708234,0.743337051316288,0.796872338783775,"NS","NS","NS"
"Td00001aa010562","Zm00001eb370440",-0.129992853919725,0.0360372688159356,0.991033477628468,"NS","NS","NS"
"Td00001aa010569","Zm00001eb370370",-0.555287114272641,-0.0111113452047721,0.999412709152231,"NS","NS","NS"
"Td00001aa010573","Zm00001eb370330",0.0608450162577587,-0.484380211168594,0.338194827782507,"NS","NS","NS"
"Td00001aa010575","Zm00001eb370320",0.0750558651483537,0.0698644120277423,0.942400057642949,"NS","NS","NS"
"Td00001aa010578","Zm00001eb370290",0.129931186553346,1.3215804692935,0.147513850397764,"NS","NS","NS"
"Td00001aa010582","Zm00001eb370240",-0.513102003154444,-0.237329664591398,0.785415431391973,"NS","NS","NS"
"Td00001aa010600","Zm00001eb370100",0.234222931591487,0.0816065875877414,0.932111602139772,"NS","NS","NS"
"Td00001aa010642","Zm00001eb369780",0.0519459429240275,-1.28743531757998,0.334962981988336,"NS","NS","NS"
"Td00001aa010645","Zm00001eb369750",-0.0587048243521397,-0.559842685471414,0.178707802384685,"NS","NS","NS"
"Td00001aa010662","Zm00001eb151060",0.178970088264472,0.298985498178731,0.780007362320127,"NS","NS","NS"
"Td00001aa010671","Zm00001eb369580",-0.309380952106569,-0.33752236579819,0.818856990893508,"NS","NS","NS"
"Td00001aa010744","Zm00001eb368990",1.00979669827725,-0.593276437661114,0.217128972793781,"Up","NS","NS"
"Td00001aa010752","Zm00001eb149610",-0.454558041434064,-0.429594543680861,0.768031457090434,"NS","NS","NS"
"Td00001aa010759","Zm00001eb368840",-0.389851495736679,0.456906554406253,0.682701981869516,"NS","NS","NS"
"Td00001aa010760","Zm00001eb368820",0.25589399409156,-0.239214947745285,0.826547997305763,"NS","NS","NS"
"Td00001aa010844","Zm00001eb368000",0.789997588498667,-0.549300919198341,0.645159114568499,"NS","NS","NS"
"Td00001aa010854","Zm00001eb367890",0.078948069932358,-0.495707754584873,0.622455050043094,"NS","NS","NS"
"Td00001aa010934","Zm00001eb366800",-0.137091952131807,3.42749195269872,0.194125776428477,"NS","NS","NS"
"Td00001aa010944","Zm00001eb366720",-0.0647315306566455,-0.580713877329931,0.166836564118454,"NS","NS","NS"
"Td00001aa010947","Zm00001eb366710",-0.687406905376412,1.28414273878893,0.0343796041925833,"NS","Up","NS"
"Td00001aa010954","Zm00001eb366640",0.012317804194986,0.0930188841107676,0.903985082124786,"NS","NS","NS"
"Td00001aa010981","Zm00001eb366430",0.12133027529024,-0.408015385262524,0.582458363961779,"NS","NS","NS"
"Td00001aa010989","Zm00001eb366350",-0.128591777538934,0.0452141974291873,0.996910367184738,"NS","NS","NS"
"Td00001aa011042","Zm00001eb365810",-0.132411545816716,0.375659391240937,0.572385927474561,"NS","NS","NS"
"Td00001aa011045","Zm00001eb365780",-0.228763842262141,-0.307862369188337,0.573301044824225,"NS","NS","NS"
"Td00001aa011081","Zm00001eb365200",-0.0556253000596799,-0.0460191851990913,0.972856796004383,"NS","NS","NS"
"Td00001aa011129","Zm00001eb364750",0.478093785319046,2.00297091269525,1.31874090534359e-06,"NS","Up","NS"
"Td00001aa011137","Zm00001eb364660",-0.248478200569644,0.14700449571463,0.869375226049026,"NS","NS","NS"
"Td00001aa011157","Zm00001eb364380",-0.0950884905056485,0.39562202014536,0.523758253572755,"NS","NS","NS"
"Td00001aa011188","Zm00001eb363960",-0.60891026190653,-1.41216695424528,0.153454616110847,"NS","NS","NS"
"Td00001aa011197","Zm00001eb363880",-0.127072927174064,-0.103257327677228,0.871106597329721,"NS","NS","NS"
"Td00001aa011200","Zm00001eb363840",0.55331517639657,0.0147596976837072,0.997175806398576,"NS","NS","NS"
"Td00001aa011228","Zm00001eb363500",-0.487803470364135,0.0387935844818461,0.974527485005843,"NS","NS","NS"
"Td00001aa011250","Zm00001eb363240",0.0187293694273387,0.275017800512673,0.723228952148172,"NS","NS","NS"
"Td00001aa011263","Zm00001eb363090",0.165390680787956,-0.292065377940502,0.929885565212026,"NS","NS","NS"
"Td00001aa011277","Zm00001eb362860",-0.5234364536686,-0.13462001829982,0.8306469002901,"NS","NS","NS"
"Td00001aa011280","Zm00001eb362830",-0.556849764504782,0.492382141691548,0.331163784040979,"NS","NS","NS"
"Td00001aa011286","Zm00001eb362760",0.461505425761863,-0.877527689471376,0.0211517801603353,"NS","NS","NS"
"Td00001aa011312","Zm00001eb362520",-0.317142973324859,1.42898128971698,0.000194369180802625,"NS","Up","NS"
"Td00001aa011332","Zm00001eb362330",-0.420242037160802,2.44081315843978,0.377662804162876,"NS","NS","NS"
"Td00001aa011350","Zm00001eb362080",-0.13773074848967,-0.373030981361011,0.589807471281428,"NS","NS","NS"
"Td00001aa011352","Zm00001eb362030",-0.202245145659445,-0.0337086797680204,0.990373327841056,"NS","NS","NS"
"Td00001aa011353","Zm00001eb362020",-0.0521197676738,-0.414430997962812,0.356644356670213,"NS","NS","NS"
"Td00001aa011427","Zm00001eb411380",-1.28917449111682,1.00369237632012,0.337219085628887,"Down","NS","NS"
"Td00001aa011430","Zm00001eb411430",0.977559759699713,0.570158625420321,0.881812384455589,"NS","NS","NS"
"Td00001aa011438","Zm00001eb411490",0.341630938305286,0.420890281659005,0.203563848159999,"NS","NS","NS"
"Td00001aa011468","Zm00001eb411740",-0.0503263601685825,0.5263677463833,0.347146520839936,"NS","NS","NS"
"Td00001aa011477","Zm00001eb411760",0.014433686266118,0.64087815940813,0.645159114568499,"NS","NS","NS"
"Td00001aa011506","Zm00001eb028370",0.113783057501848,0.322736159114442,0.626506587607536,"NS","NS","NS"
"Td00001aa011551","Zm00001eb028770",0.0671608976295135,-1.38529216710181,0.536524125296568,"NS","NS","NS"
"Td00001aa011555","Zm00001eb028810",-0.310511194200697,-0.028687675176958,0.982072301308029,"NS","NS","NS"
"Td00001aa011564","Zm00001eb028940",0.0477010263918488,-0.0751852588176396,0.914332014210788,"NS","NS","NS"
"Td00001aa011566","Zm00001eb029010",-0.226305786506055,-0.0250613899885688,0.98443392434686,"NS","NS","NS"
"Td00001aa011576","Zm00001eb029200",0.055133479597669,-0.935996626432738,0.017172884352535,"NS","NS","NS"
"Td00001aa011609","Zm00001eb029580",0.122634533340152,-0.543859012269768,0.293835619091656,"NS","NS","NS"
"Td00001aa011659","Zm00001eb030210",-0.0981179266801434,0.0481189152911829,0.952075456854773,"NS","NS","NS"
"Td00001aa011674","Zm00001eb030410",0.542365619830627,-0.66980483489205,0.326034976724093,"NS","NS","NS"
"Td00001aa011675","Zm00001eb030420",0.11648419819701,1.56338824762804,0.0130172382815544,"NS","Up","NS"
"Td00001aa011732","Zm00001eb030980",-0.0657838574721025,0.272222954916041,0.639003344190753,"NS","NS","NS"
"Td00001aa011748","Zm00001eb032060",-0.0986287083111515,-0.147692039152255,0.848427486498773,"NS","NS","NS"
"Td00001aa011779","Zm00001eb032380",0.436548520113827,0.450838292632998,0.457569678268766,"NS","NS","NS"
"Td00001aa011866","Zm00001eb434560",-0.0909248720740175,0.000248950489426434,0.999997038037985,"NS","NS","NS"
"Td00001aa011875","Zm00001eb434510",-0.875772149075944,-0.844317992758826,0.176602559089318,"NS","NS","NS"
"Td00001aa011890","Zm00001eb434370",0.121553404053663,-0.386636161824973,0.906583624239871,"NS","NS","NS"
"Td00001aa011895","Zm00001eb434320",-0.115687458720146,0.646358899320434,0.704444881215628,"NS","NS","NS"
"Td00001aa011905","Zm00001eb434230",-0.282752638040104,-0.320137001694883,0.695102581449279,"NS","NS","NS"
"Td00001aa011919","Zm00001eb434200",-0.139013347402015,0.166801341112242,0.749689940089269,"NS","NS","NS"
"Td00001aa011925","Zm00001eb434140",-0.134258173747,3.62718016185752,7.51436416856438e-36,"NS","Up","NS"
"Td00001aa011930","Zm00001eb434080",-0.245346164258376,-1.07461695244304,0.180049227308253,"NS","NS","NS"
"Td00001aa011935","Zm00001eb434030",0.178550600661491,0.840289330918599,0.0673215223859546,"NS","NS","NS"
"Td00001aa011954","Zm00001eb433870",1.29049518916826,1.72527237467608,8.83006883799915e-05,"Up","Up","Up"
"Td00001aa011955","Zm00001eb433860",-0.044720513253848,-0.065695496502571,0.935737544802436,"NS","NS","NS"
"Td00001aa011973","Zm00001eb433680",-0.0202579187458135,-0.333651409846621,0.784639651357774,"NS","NS","NS"
"Td00001aa011975","Zm00001eb433650",-0.0858491331733071,0.889244212132674,0.14071871931203,"NS","NS","NS"
"Td00001aa012022","Zm00001eb433310",0.293678399767437,0.912213439666284,0.0597483271130182,"NS","NS","NS"
"Td00001aa012060","Zm00001eb432790",-0.420363609223696,0.591844289863734,0.602781561921839,"NS","NS","NS"
"Td00001aa012064","Zm00001eb432770",-0.11921503968445,0.18575327712907,0.746498358554174,"NS","NS","NS"
"Td00001aa012077","Zm00001eb432580",-0.1425324838293,0.433400957425497,0.200509732108585,"NS","NS","NS"
"Td00001aa012104","Zm00001eb432360",-0.227583808474459,0.299708535758376,0.60047244479801,"NS","NS","NS"
"Td00001aa012106","Zm00001eb432330",0.30636100799679,0.467212481044797,0.681199838601118,"NS","NS","NS"
"Td00001aa012113","Zm00001eb432170",-0.273157636403515,2.45199373927933,1.29201236415033e-09,"NS","Up","NS"
"Td00001aa012163","Zm00001eb431740",-0.110184717338424,2.38217567365992,5.82727819463175e-05,"NS","Up","NS"
"Td00001aa012166","Zm00001eb069160",-0.104224257866525,-0.406626731083409,0.781564919836285,"NS","NS","NS"
"Td00001aa012190","Zm00001eb431460",-0.517040683176643,0.451908916087966,0.483770015881841,"NS","NS","NS"
"Td00001aa012238","Zm00001eb431060",-0.237264485227561,0.487786982318492,0.30763514820353,"NS","NS","NS"
"Td00001aa012250","Zm00001eb431000",-0.0687314144360419,-0.154630583090487,0.870916220163153,"NS","NS","NS"
"Td00001aa012271","Zm00001eb430780",-1.20436077491209,-0.544343211156523,0.459212227477936,"Down","NS","NS"
"Td00001aa012276","Zm00001eb430730",-0.51572740812706,-0.2752851056344,0.665731427908309,"NS","NS","NS"
"Td00001aa012294","Zm00001eb430580",-0.227198936782997,0.106529913119669,0.901239830295339,"NS","NS","NS"
