"gene_td","gene_zm","log2FC_protein","log2FC_RNA","padj_RNA","DAP","DEG","highlight"
"Td00001aa009697","Zm00001eb340720",-0.265153834173698,-0.0462368553101067,0.97065849165763,"NS","NS","NS"
"Td00001aa009712","Zm00001eb340900",-0.587621628066752,-0.485335426276874,0.630941111987124,"NS","NS","NS"
"Td00001aa009740","Zm00001eb341370",-0.18561175010214,0.0297170362841623,0.974897460892906,"NS","NS","NS"
"Td00001aa009764","Zm00001eb341860",-0.632431526064166,-0.0997623137350295,0.916306059306029,"NS","NS","NS"
"Td00001aa009855","Zm00001eb356710",-0.20110948474988,0.0727029215066182,0.913178106891531,"NS","NS","NS"
"Td00001aa009871","Zm00001eb356870",0.0982809547001017,0.0175146830946118,0.987511815126111,"NS","NS","NS"
"Td00001aa009874","Zm00001eb356910",1.02171028275205,4.43819067689714,4.71010985407863e-05,"Up","Up","Up"
"Td00001aa009886","Zm00001eb356970",-0.364996748877217,0.379637260060747,0.629690992824028,"NS","NS","NS"
"Td00001aa009915","Zm00001eb357140",0.056545336156666,0.571339448129598,0.32914645217874,"NS","NS","NS"
"Td00001aa009918","Zm00001eb357200",0.613698597428143,-0.519873370812581,0.465401856807258,"NS","NS","NS"
"Td00001aa009947","Zm00001eb357390",0.0029512551490456,0.313361685483766,0.719021769819938,"NS","NS","NS"
"Td00001aa009977","Zm00001eb357670",-0.053516088254444,0.155920722337298,0.868034655406673,"NS","NS","NS"
"Td00001aa010029","Zm00001eb358100",-0.0135739297414319,0.403118393084546,0.569724921745752,"NS","NS","NS"
"Td00001aa010032","Zm00001eb358170",-0.168289477782726,-0.136381075206127,0.871936772978291,"NS","NS","NS"
"Td00001aa010052","Zm00001eb358310",0.185773214109581,-0.125492555757108,0.864545785298039,"NS","NS","NS"
"Td00001aa010057","Zm00001eb358410",-0.293241467555464,-0.769856575637362,0.248463702283583,"NS","NS","NS"
"Td00001aa010067","Zm00001eb358560",-0.497504297461918,-0.0387449757061763,0.964336691153323,"NS","NS","NS"
"Td00001aa010082","Zm00001eb159350",-0.0275480104097603,0.0208696569210025,0.987278951019365,"NS","NS","NS"
"Td00001aa010087","Zm00001eb358770",0.654515081925169,-0.389567632177111,0.510027466663556,"NS","NS","NS"
"Td00001aa010167","Zm00001eb359400",-0.263170514377282,0.385247692569716,0.631566087309437,"NS","NS","NS"
"Td00001aa010169","Zm00001eb359420",0.424281676090603,0.509245652266998,0.489597924537716,"NS","NS","NS"
"Td00001aa010182","Zm00001eb157850",-0.204187041719276,0.167197495615337,0.838477722392996,"NS","NS","NS"
"Td00001aa010207","Zm00001eb359730",-0.220317146765915,0.918162771363537,0.309205162305306,"NS","NS","NS"
"Td00001aa010260","Zm00001eb360190",-0.290799482549163,0.652500720322531,0.553450012026964,"NS","NS","NS"
"Td00001aa010289","Zm00001eb360480",-0.0185311481268935,-1.86270078518123,0.000124127014832884,"NS","Down","NS"
"Td00001aa010338","Zm00001eb360880",0.070656319890316,0.801099706428072,0.367161842486345,"NS","NS","NS"
"Td00001aa010339","Zm00001eb360900",0.414012409225718,0.516342311253469,0.498970620497467,"NS","NS","NS"
"Td00001aa010356","Zm00001eb361030",-0.000376804326560197,-0.275798362514456,0.693468451341932,"NS","NS","NS"
"Td00001aa010371","Zm00001eb361210",-0.0728298168011498,-0.367012724045875,0.632105587351777,"NS","NS","NS"
"Td00001aa010378","Zm00001eb361300",-0.497906593782228,0.386209110216744,0.629073900985686,"NS","NS","NS"
"Td00001aa010388","Zm00001eb361460",-0.496732893096207,0.347976148686453,0.689040563446074,"NS","NS","NS"
"Td00001aa010418","Zm00001eb361700",0.273632840398882,0.0904731692251114,0.935738943490453,"NS","NS","NS"
"Td00001aa010440","Zm00001eb361870",-0.148337086454814,-0.401375364443344,0.69182187051935,"NS","NS","NS"
"Td00001aa010462","Zm00001eb371250",-0.00205838448437555,-0.333491835682297,0.627537514091083,"NS","NS","NS"
"Td00001aa010482","Zm00001eb371150",-0.023603619276941,0.0594258001906719,0.955102404137911,"NS","NS","NS"
"Td00001aa010545","Zm00001eb370590",-0.10959202708234,0.630631533842775,0.689851646666481,"NS","NS","NS"
"Td00001aa010562","Zm00001eb370440",-0.129992853919725,-0.633723114569732,0.531397160081155,"NS","NS","NS"
"Td00001aa010569","Zm00001eb370370",-0.555287114272641,0.770411544387746,0.310257182488838,"NS","NS","NS"
"Td00001aa010573","Zm00001eb370330",0.0608450162577587,1.08993464362489,0.230226806822589,"NS","NS","NS"
"Td00001aa010575","Zm00001eb370320",0.0750558651483537,0.528388027000439,0.48725324588876,"NS","NS","NS"
"Td00001aa010578","Zm00001eb370290",0.129931186553346,0.550516351898528,0.4531165455897,"NS","NS","NS"
"Td00001aa010582","Zm00001eb370240",-0.513102003154444,0.457928045407566,0.629225877746207,"NS","NS","NS"
"Td00001aa010600","Zm00001eb370100",0.234222931591487,0.24446119578896,0.884305007944892,"NS","NS","NS"
"Td00001aa010642","Zm00001eb369780",0.0519459429240275,-0.406274736230355,0.690854257551166,"NS","NS","NS"
"Td00001aa010645","Zm00001eb369750",-0.0587048243521397,1.00628353269189,0.295167460805012,"NS","NS","NS"
"Td00001aa010662","Zm00001eb151060",0.178970088264472,0.757076761271685,0.302144436514401,"NS","NS","NS"
"Td00001aa010671","Zm00001eb369580",-0.309380952106569,0.753285036871313,0.27214397377492,"NS","NS","NS"
"Td00001aa010744","Zm00001eb368990",1.00979669827725,-0.555498946051593,0.312582214161895,"Up","NS","NS"
"Td00001aa010752","Zm00001eb149610",-0.454558041434064,-0.239889045998225,0.863757030394407,"NS","NS","NS"
"Td00001aa010759","Zm00001eb368840",-0.389851495736679,0.422890575535181,0.621203378891634,"NS","NS","NS"
"Td00001aa010760","Zm00001eb368820",0.25589399409156,-0.130857846844785,0.902430293821705,"NS","NS","NS"
"Td00001aa010844","Zm00001eb368000",0.789997588498667,-0.568693825625523,0.659203300140351,"NS","NS","NS"
"Td00001aa010854","Zm00001eb367890",0.078948069932358,-0.261305353948256,0.862215910421224,"NS","NS","NS"
"Td00001aa010934","Zm00001eb366800",-0.137091952131807,1.59424509231148,NA,"NS",NA,"NS"
"Td00001aa010944","Zm00001eb366720",-0.0647315306566455,-1.45267212732321,0.0906712757624386,"NS","NS","NS"
"Td00001aa010947","Zm00001eb366710",-0.687406905376412,1.65594233377223,0.0651503401784108,"NS","NS","NS"
"Td00001aa010954","Zm00001eb366640",0.012317804194986,0.509391633889838,0.463404575109364,"NS","NS","NS"
"Td00001aa010981","Zm00001eb366430",0.12133027529024,-1.03278667726434,0.070330483622487,"NS","NS","NS"
"Td00001aa010989","Zm00001eb366350",-0.128591777538934,-0.0475333045817197,0.957330909195627,"NS","NS","NS"
"Td00001aa011042","Zm00001eb365810",-0.132411545816716,0.792241090817058,0.23878869504703,"NS","NS","NS"
"Td00001aa011045","Zm00001eb365780",-0.228763842262141,-0.109085514995978,0.886022288434985,"NS","NS","NS"
"Td00001aa011081","Zm00001eb365200",-0.0556253000596799,-1.2798112714376,0.0637194013680894,"NS","NS","NS"
"Td00001aa011129","Zm00001eb364750",0.478093785319046,0.348243717844618,0.708263271099597,"NS","NS","NS"
"Td00001aa011137","Zm00001eb364660",-0.248478200569644,-0.359120865073514,0.769692301370519,"NS","NS","NS"
"Td00001aa011157","Zm00001eb364380",-0.0950884905056485,0.397049287393362,0.627650803251719,"NS","NS","NS"
"Td00001aa011188","Zm00001eb363960",-0.60891026190653,-1.39348188423112,0.00266794441889008,"NS","Down","NS"
"Td00001aa011197","Zm00001eb363880",-0.127072927174064,0.632778730981759,0.545568549559417,"NS","NS","NS"
"Td00001aa011200","Zm00001eb363840",0.55331517639657,-0.175382599229282,0.836956762427175,"NS","NS","NS"
"Td00001aa011228","Zm00001eb363500",-0.487803470364135,-0.0244385849797735,0.975383736206874,"NS","NS","NS"
"Td00001aa011250","Zm00001eb363240",0.0187293694273387,0.662914914239948,0.494335219994708,"NS","NS","NS"
"Td00001aa011263","Zm00001eb363090",0.165390680787956,0.320880839299738,0.780477946521378,"NS","NS","NS"
"Td00001aa011277","Zm00001eb362860",-0.5234364536686,0.30639471191965,0.694726580196929,"NS","NS","NS"
"Td00001aa011280","Zm00001eb362830",-0.556849764504782,-0.172056553048703,0.902138991177096,"NS","NS","NS"
"Td00001aa011286","Zm00001eb362760",0.461505425761863,0.856206681484037,0.426390466920845,"NS","NS","NS"
"Td00001aa011312","Zm00001eb362520",-0.317142973324859,0.688761940237926,0.160585738304144,"NS","NS","NS"
"Td00001aa011332","Zm00001eb362330",-0.420242037160802,1.39118599888376,0.399501525025465,"NS","NS","NS"
"Td00001aa011350","Zm00001eb362080",-0.13773074848967,-0.456796674516143,0.461097074134771,"NS","NS","NS"
"Td00001aa011352","Zm00001eb362030",-0.202245145659445,-0.0935995624317349,0.934228494926418,"NS","NS","NS"
"Td00001aa011353","Zm00001eb362020",-0.0521197676738,-0.120664705133853,0.922212388360652,"NS","NS","NS"
"Td00001aa011427","Zm00001eb411380",-1.28917449111682,0.941744598898613,0.0911076714825763,"Down","NS","NS"
"Td00001aa011430","Zm00001eb411430",0.977559759699713,3.47223284719054,0.108365603674745,"NS","NS","NS"
"Td00001aa011438","Zm00001eb411490",0.341630938305286,-0.111491013962999,0.894241958989765,"NS","NS","NS"
"Td00001aa011468","Zm00001eb411740",-0.0503263601685825,0.268398321823833,0.734402353165374,"NS","NS","NS"
"Td00001aa011477","Zm00001eb411760",0.014433686266118,-0.0332479236838913,0.979691712862638,"NS","NS","NS"
"Td00001aa011506","Zm00001eb028370",0.113783057501848,-0.267687851921143,0.682438216404948,"NS","NS","NS"
"Td00001aa011551","Zm00001eb028770",0.0671608976295135,0.713297480278762,0.405696698895608,"NS","NS","NS"
"Td00001aa011555","Zm00001eb028810",-0.310511194200697,-0.996517444608122,0.0984152358338482,"NS","NS","NS"
"Td00001aa011564","Zm00001eb028940",0.0477010263918488,-0.161853131010306,0.83253919283106,"NS","NS","NS"
"Td00001aa011566","Zm00001eb029010",-0.226305786506055,0.108243140169664,0.885146201205183,"NS","NS","NS"
"Td00001aa011576","Zm00001eb029200",0.055133479597669,-0.116692118188794,0.905253505521532,"NS","NS","NS"
"Td00001aa011609","Zm00001eb029580",0.122634533340152,-0.0597881881484142,0.944003564531502,"NS","NS","NS"
"Td00001aa011659","Zm00001eb030210",-0.0981179266801434,-0.0641639014865829,0.934639640167175,"NS","NS","NS"
"Td00001aa011674","Zm00001eb030410",0.542365619830627,-0.474088983657124,0.619017007117021,"NS","NS","NS"
"Td00001aa011675","Zm00001eb030420",0.11648419819701,1.78379199658834,3.19610093186063e-06,"NS","Up","NS"
"Td00001aa011732","Zm00001eb030980",-0.0657838574721025,-0.353558233740234,0.575504166734415,"NS","NS","NS"
"Td00001aa011748","Zm00001eb032060",-0.0986287083111515,0.168366375737051,0.827678943244083,"NS","NS","NS"
"Td00001aa011779","Zm00001eb032380",0.436548520113827,0.45089486089914,0.57319025325186,"NS","NS","NS"
"Td00001aa011866","Zm00001eb434560",-0.0909248720740175,-0.346973392751397,0.723611964147042,"NS","NS","NS"
"Td00001aa011875","Zm00001eb434510",-0.875772149075944,-1.10270636349144,0.0139392345313829,"NS","Down","NS"
"Td00001aa011890","Zm00001eb434370",0.121553404053663,-1.23753885761527,0.48725324588876,"NS","NS","NS"
"Td00001aa011895","Zm00001eb434320",-0.115687458720146,-0.474405208695624,0.820542050718166,"NS","NS","NS"
"Td00001aa011905","Zm00001eb434230",-0.282752638040104,-0.510387074370201,0.474948789816449,"NS","NS","NS"
"Td00001aa011919","Zm00001eb434200",-0.139013347402015,0.405539916802002,0.539128587690776,"NS","NS","NS"
"Td00001aa011925","Zm00001eb434140",-0.134258173747,4.3044079076671,4.57360482989103e-09,"NS","Up","NS"
"Td00001aa011930","Zm00001eb434080",-0.245346164258376,-0.955994154575804,0.1297817317116,"NS","NS","NS"
"Td00001aa011935","Zm00001eb434030",0.178550600661491,1.29207493565059,0.113672432054831,"NS","NS","NS"
"Td00001aa011954","Zm00001eb433870",1.29049518916826,-0.933118743791613,0.268836112961002,"Up","NS","NS"
"Td00001aa011955","Zm00001eb433860",-0.044720513253848,0.540787708428209,0.415904730625448,"NS","NS","NS"
"Td00001aa011973","Zm00001eb433680",-0.0202579187458135,-0.288888456085397,0.809990069960233,"NS","NS","NS"
"Td00001aa011975","Zm00001eb433650",-0.0858491331733071,0.0498384053755711,0.960190209509458,"NS","NS","NS"
"Td00001aa012022","Zm00001eb433310",0.293678399767437,0.604101999317404,0.501774297106626,"NS","NS","NS"
"Td00001aa012060","Zm00001eb432790",-0.420363609223696,0.547789877582882,0.619510709794262,"NS","NS","NS"
"Td00001aa012064","Zm00001eb432770",-0.11921503968445,0.346747109247383,0.554701952888917,"NS","NS","NS"
"Td00001aa012077","Zm00001eb432580",-0.1425324838293,0.440653822323979,0.742216477977643,"NS","NS","NS"
"Td00001aa012104","Zm00001eb432360",-0.227583808474459,0.653579148882133,0.33083303548173,"NS","NS","NS"
"Td00001aa012106","Zm00001eb432330",0.30636100799679,0.139310649635384,0.934207207598745,"NS","NS","NS"
"Td00001aa012113","Zm00001eb432170",-0.273157636403515,0.574797974993334,0.429069572057641,"NS","NS","NS"
"Td00001aa012163","Zm00001eb431740",-0.110184717338424,0.446536119158702,0.531669624256577,"NS","NS","NS"
"Td00001aa012166","Zm00001eb069160",-0.104224257866525,0.676538617824026,0.580793563844889,"NS","NS","NS"
"Td00001aa012190","Zm00001eb431460",-0.517040683176643,-0.49810235251842,0.545252763481498,"NS","NS","NS"
"Td00001aa012238","Zm00001eb431060",-0.237264485227561,0.00308877956362348,0.997104799917904,"NS","NS","NS"
"Td00001aa012250","Zm00001eb431000",-0.0687314144360419,-0.16826064544323,0.876370082686929,"NS","NS","NS"
"Td00001aa012271","Zm00001eb430780",-1.20436077491209,0.387690301236225,0.661739684725695,"Down","NS","NS"
"Td00001aa012276","Zm00001eb430730",-0.51572740812706,0.155389886954182,0.819686424754692,"NS","NS","NS"
"Td00001aa012294","Zm00001eb430580",-0.227198936782997,-0.0209727385637236,0.979613956019453,"NS","NS","NS"
"Td00001aa012295","Zm00001eb430560",-0.324617164042131,-0.505782310783145,0.545568549559417,"NS","NS","NS"
"Td00001aa012388","Zm00001eb429430",0.334798176485951,-0.132889253998029,0.887687836885834,"NS","NS","NS"
"Td00001aa012396","Zm00001eb429310",-0.637047695166965,-0.381582356843484,0.685609145196775,"NS","NS","NS"
"Td00001aa012440","Zm00001eb428660",-0.457340655918883,0.544818809628005,0.626744171441458,"NS","NS","NS"
"Td00001aa012521","Zm00001eb427810",-0.840459992259189,2.82793354067754,0.00238944243505994,"NS","Up","NS"
"Td00001aa012562","Zm00001eb427400",-0.33655269617998,0.744259381911931,0.457693236641103,"NS","NS","NS"
"Td00001aa012567","Zm00001eb427320",-0.120436314451862,1.84508489419595,0.350932714965375,"NS","NS","NS"
"Td00001aa012570","Zm00001eb427290",-0.217702904306484,0.822973975556898,0.193459955997186,"NS","NS","NS"
"Td00001aa012579","Zm00001eb427180",-0.549156780315559,1.1787766916548,0.133077518687206,"NS","NS","NS"
"Td00001aa012606","Zm00001eb426990",-0.597900816592328,-0.176142928912553,0.888369824434554,"NS","NS","NS"
"Td00001aa012623","Zm00001eb426700",0.234125299882853,0.617563831278507,0.568454960058294,"NS","NS","NS"
"Td00001aa012628","Zm00001eb426650",0.82249404643684,-0.385284877674978,0.725767729810251,"NS","NS","NS"
"Td00001aa012677","Zm00001eb426070",0.386405382915357,0.0198463956672333,0.980426772090991,"NS","NS","NS"
"Td00001aa012705","Zm00001eb425750",-0.222958773928676,0.136729662323351,0.881974105717138,"NS","NS","NS"
"Td00001aa012719","Zm00001eb425600",2.68366629052085,0.308546285542661,0.801953992476581,"Up","NS","NS"
"Td00001aa012729","Zm00001eb425460",0.0075192808675388,1.13321312662164,0.445532506807754,"NS","NS","NS"
"Td00001aa012773","Zm00001eb424960",0.088067519253616,-0.399332106318785,0.5451649379533,"NS","NS","NS"
"Td00001aa012774","Zm00001eb424940",0.282659639838715,0.721597447809502,0.259870313238822,"NS","NS","NS"
"Td00001aa012779","Zm00001eb424850",0.0685696203471577,0.0239779390819358,0.977312743848357,"NS","NS","NS"
"Td00001aa012809","Zm00001eb424620",0.97686928361051,1.42053836847919,0.0824943545048707,"NS","NS","NS"
"Td00001aa012816","Zm00001eb424560",0.229710856953986,0.0322986598182843,0.969646112078724,"NS","NS","NS"
"Td00001aa012823","Zm00001eb424480",0.102128716412489,0.616189505718772,0.43709476694933,"NS","NS","NS"
"Td00001aa012842","Zm00001eb424310",-0.270663388523035,0.0332068586380295,0.972119082711431,"NS","NS","NS"
"Td00001aa012879","Zm00001eb423920",-0.222025305024062,-1.76248108147483,0.0142698054591083,"NS","Down","NS"
"Td00001aa012911","Zm00001eb423470",0.613687768380738,0.588308667790998,0.811203511454494,"NS","NS","NS"
"Td00001aa012978","Zm00001eb422640",-0.170648587370878,-0.428570667879647,0.717272974151058,"NS","NS","NS"
"Td00001aa013007","Zm00001eb422400",-8.45277344110051e-05,2.93195272823724,0.01604691713383,"NS","Up","NS"
"Td00001aa013013","Zm00001eb422340",-0.0481783833096967,-0.29786881918695,0.67574651900889,"NS","NS","NS"
"Td00001aa013076","Zm00001eb421600",-0.0801794565270248,-0.183738490794713,0.832307712625242,"NS","NS","NS"
"Td00001aa013127","Zm00001eb421290",0.218812659964276,0.551144527114086,0.390645510509202,"NS","NS","NS"
"Td00001aa013141","Zm00001eb421170",0.382561815130937,0.577252159942127,0.258784499038787,"NS","NS","NS"
"Td00001aa013158","Zm00001eb421090",-0.0225346936723997,0.0357624112757787,0.96578289295517,"NS","NS","NS"
"Td00001aa013176","Zm00001eb420880",0.04103878892005,0.453376262726447,0.462791572147468,"NS","NS","NS"
"Td00001aa013204","Zm00001eb420610",-0.48364037442976,-1.07183024070284,0.0216142721442892,"NS","Down","NS"
"Td00001aa013205","Zm00001eb420600",-0.358915440928455,0.167879699091706,0.855403008865121,"NS","NS","NS"
"Td00001aa013262","Zm00001eb420190",-0.160933856205415,-0.282854928787843,0.835639880607454,"NS","NS","NS"
"Td00001aa013293","Zm00001eb419790",-0.239788176695198,1.6209806845663,0.000303404750721357,"NS","Up","NS"
"Td00001aa013332","Zm00001eb419520",-0.590194166620682,0.115042198022783,0.935738943490453,"NS","NS","NS"
"Td00001aa013334","Zm00001eb419510",0.50825362744252,-1.85615399246636,8.28520827775798e-05,"NS","Down","NS"
"Td00001aa013344","Zm00001eb419480",-0.27993871241918,-0.571488510624291,0.535567365977233,"NS","NS","NS"
"Td00001aa013359","Zm00001eb419210",0.34270458617145,0.5470353226432,0.667263603810326,"NS","NS","NS"
"Td00001aa013413","Zm00001eb000320",-0.17163040780032,0.476126740173679,0.616421996943902,"NS","NS","NS"
"Td00001aa013419","Zm00001eb000340",-0.0333141786957684,-0.112998888350079,0.887636167010221,"NS","NS","NS"
"Td00001aa013433","Zm00001eb000480",-0.0293592126874227,0.946048651387948,0.328648849147136,"NS","NS","NS"
"Td00001aa013454","Zm00001eb000620",0.0540765184222785,0.218370690212112,0.869694221051206,"NS","NS","NS"
"Td00001aa013466","Zm00001eb000700",-0.351975230522434,0.155589954452977,0.861963377359655,"NS","NS","NS"
"Td00001aa013477","Zm00001eb000800",-0.510103358933433,0.944165839900813,0.423471767496515,"NS","NS","NS"
"Td00001aa013480","Zm00001eb000840",-1.28486107499827,0.650467236492352,0.613638813118009,"Down","NS","NS"
"Td00001aa013482","Zm00001eb000860",-0.406185259211312,0.0152465802516165,0.984576409683834,"NS","NS","NS"
"Td00001aa013498","Zm00001eb001000",-0.382603009991126,0.671289053100361,0.428100614623804,"NS","NS","NS"
"Td00001aa013516","Zm00001eb001180",-0.066404253846007,-0.595760445881101,0.735174132115744,"NS","NS","NS"
"Td00001aa013521","Zm00001eb001240",-0.0423975250788817,-0.595022689662695,0.368172851638472,"NS","NS","NS"
"Td00001aa013532","Zm00001eb001400",-0.242654249901896,0.124281326119901,0.918050114711664,"NS","NS","NS"
"Td00001aa013562","Zm00001eb001650",0.0904438686986581,0.168337487725176,0.874022329294328,"NS","NS","NS"
"Td00001aa013579","Zm00001eb001840",0.115516437741839,-1.22321071131095,NA,"NS",NA,"NS"
"Td00001aa013609","Zm00001eb002060",0.0364918535544606,0.357379556626924,0.61030722012857,"NS","NS","NS"
"Td00001aa013626","Zm00001eb002220",-0.045650756104015,-0.324894475241281,0.675993321506507,"NS","NS","NS"
"Td00001aa013660","Zm00001eb002570",0.0300034250884621,1.15367322206071,0.0130762373426672,"NS","Up","NS"
"Td00001aa013672","Zm00001eb002780",-1.04515713291076,1.41935413815546,0.0524332180867467,"Down","NS","NS"
"Td00001aa013673","Zm00001eb002790",-0.921312925420386,0.892864175933873,0.274482060501993,"NS","NS","NS"
"Td00001aa013674","Zm00001eb002800",-0.872420334933042,1.75350865840297,0.0140734355955187,"NS","Up","NS"
"Td00001aa013675","Zm00001eb002810",-0.782188375131578,-1.00838910470112,0.132177613077255,"NS","NS","NS"
"Td00001aa013685","Zm00001eb002950",0.613697199593194,0.396715110216576,0.701167154302937,"NS","NS","NS"
"Td00001aa013686","Zm00001eb002960",-0.110879546646103,0.761349024571924,0.131504626164669,"NS","NS","NS"
"Td00001aa013691","Zm00001eb003070",-0.144524384499715,-0.203360228935861,0.760183298517587,"NS","NS","NS"
"Td00001aa013719","Zm00001eb003350",0.371681977079171,-0.0652817347755886,0.940504114857838,"NS","NS","NS"
"Td00001aa013725","Zm00001eb003440",1.31653818290355,0.975549096601634,0.159336476613514,"Up","NS","NS"
"Td00001aa013761","Zm00001eb003760",-0.408380984846996,-3.19290298188793,0.000175973876290063,"NS","Down","NS"
"Td00001aa013783","Zm00001eb004030",-0.301706488224299,-0.0940009823156252,0.910588834462713,"NS","NS","NS"
"Td00001aa013792","Zm00001eb004170",0.501107464995915,-0.115526154660901,0.874915311004403,"NS","NS","NS"
"Td00001aa013819","Zm00001eb004400",0.0730905258881014,1.00111187004561,0.422191925983894,"NS","NS","NS"
"Td00001aa013843","Zm00001eb004660",0.370356165512905,0.369221394533923,0.725355561150799,"NS","NS","NS"
"Td00001aa013887","Zm00001eb005140",-0.11594616305594,-0.768897365274204,0.248485088257399,"NS","NS","NS"
"Td00001aa013906","Zm00001eb005330",-0.243644515364981,0.849992361855628,0.125988586415995,"NS","NS","NS"
"Td00001aa013911","Zm00001eb005370",-0.191118700841894,-0.515607928796432,0.489575236989365,"NS","NS","NS"
"Td00001aa013924","Zm00001eb005550",-0.0550376633025175,0.201905314052807,0.812416898418878,"NS","NS","NS"
"Td00001aa013939","Zm00001eb005660",0.0296321731183762,0.0718890372705113,0.9229914799757,"NS","NS","NS"
"Td00001aa013963","Zm00001eb005920",0.0332619603982709,0.494779592693948,0.499438816118634,"NS","NS","NS"
"Td00001aa014014","Zm00001eb006510",0.138328444295762,0.115540313046038,0.89919034307138,"NS","NS","NS"
"Td00001aa014017","Zm00001eb006530",-0.561783263684636,-0.443922129857856,0.728527737685826,"NS","NS","NS"
"Td00001aa014018","Zm00001eb006540",-0.348761297947047,-1.14031160649803,0.0544362417625542,"NS","NS","NS"
"Td00001aa014068","Zm00001eb007060",0.0598398373751825,3.09097102163438,6.7515681963019e-21,"NS","Up","NS"
"Td00001aa014113","Zm00001eb007730",-0.183552548572086,0.762115227416401,0.320918745767316,"NS","NS","NS"
"Td00001aa014127","Zm00001eb007860",0.207990863837221,-0.111180853511457,0.935738943490453,"NS","NS","NS"
"Td00001aa014170","Zm00001eb008360",1.00282465838104,1.53314803143295,0.0453178771700951,"NS","Up","NS"
"Td00001aa014171","Zm00001eb008370",-0.206523110286229,0.0245832940136907,0.979691712862638,"NS","NS","NS"
"Td00001aa014184","Zm00001eb008490",-0.196263051265476,0.65456695116626,0.408318995142998,"NS","NS","NS"
"Td00001aa014188","Zm00001eb008530",-0.43215539053463,-0.998810730038845,0.210763598140209,"NS","NS","NS"
"Td00001aa014189","Zm00001eb008550",0.0655583721047127,0.0929252726077246,0.913178106891531,"NS","NS","NS"
"Td00001aa014206","Zm00001eb008700",0.113616966519132,-0.475794685732576,0.697389855849355,"NS","NS","NS"
"Td00001aa014214","Zm00001eb008780",0.0475255389322779,-0.524601733272724,0.567165444223778,"NS","NS","NS"
"Td00001aa014231","Zm00001eb008930",-0.772571909378531,2.84284206049804,0.000130845181568752,"NS","Up","NS"
"Td00001aa014246","Zm00001eb009100",-0.469771151854758,-0.11182630997595,0.906043240372769,"NS","NS","NS"
"Td00001aa014253","Zm00001eb009160",0.546714250343145,0.109269283859579,0.906936009758623,"NS","NS","NS"
"Td00001aa014265","Zm00001eb009340",0.141329587442917,-0.00823263817581802,0.995913520487501,"NS","NS","NS"
"Td00001aa014316","Zm00001eb010030",-1.06175343640377,-0.600285474351019,0.371754597026666,"Down","NS","NS"
"Td00001aa014317","Zm00001eb010040",0.898772801084563,0.634366804564083,0.58902323530425,"NS","NS","NS"
"Td00001aa014333","Zm00001eb010200",0.246079147067716,0.345681115528214,0.740882364246306,"NS","NS","NS"
"Td00001aa014362","Zm00001eb010530",3.43006221938039,2.3377790267779,0.303512563042953,"Up","NS","NS"
"Td00001aa014389","Zm00001eb010790",-0.128065198355304,0.135647538419043,0.918050114711664,"NS","NS","NS"
"Td00001aa014391","Zm00001eb010810",-0.43032354808094,-0.582558263261294,0.202105462429292,"NS","NS","NS"
"Td00001aa014405","Zm00001eb011010",-0.385990386456214,-0.0931651271180352,0.899805093485134,"NS","NS","NS"
"Td00001aa014408","Zm00001eb011020",0.287446324226601,0.170803995552199,0.837428041922714,"NS","NS","NS"
"Td00001aa014411","Zm00001eb011050",-0.772009938329833,-0.228810141564959,0.848727468672233,"NS","NS","NS"
"Td00001aa014422","Zm00001eb011150",-0.285008527833626,0.212054334202404,0.860683219358835,"NS","NS","NS"
"Td00001aa014448","Zm00001eb011490",0.0258953827518345,-0.83936129480094,0.101290547798532,"NS","NS","NS"
"Td00001aa014462","Zm00001eb011670",0.0795554603755523,-0.234858663189616,0.792051866739815,"NS","NS","NS"
"Td00001aa014474","Zm00001eb011800",0.03759835970155,0.0556425293814739,0.944254937851123,"NS","NS","NS"
"Td00001aa014495","Zm00001eb012060",0.283247896257205,-0.105669048867533,0.902138991177096,"NS","NS","NS"
"Td00001aa014505","Zm00001eb012140",0.0282626315297885,0.163327730269062,0.863567734400501,"NS","NS","NS"
"Td00001aa014521","Zm00001eb012300",-0.254552036096549,0.325462854165288,0.706162350475869,"NS","NS","NS"
"Td00001aa014529","Zm00001eb012390",-0.687476660943542,0.602358690676516,0.324068976609604,"NS","NS","NS"
"Td00001aa014550","Zm00001eb012580",-0.674269135028379,-0.115935855085266,0.965008501821769,"NS","NS","NS"
"Td00001aa014554","Zm00001eb012600",0.25109176814939,0.0891022655019944,0.90143401194386,"NS","NS","NS"
"Td00001aa014580","Zm00001eb012860",0.179062321312784,4.96246606623722,2.44790607539047e-09,"NS","Up","NS"
"Td00001aa014588","Zm00001eb012920",0.699027579185838,0.326332170428047,0.728527737685826,"NS","NS","NS"
"Td00001aa014607","Zm00001eb397180",-0.0541268093030016,0.873548507206733,0.168077192633945,"NS","NS","NS"
"Td00001aa014621","Zm00001eb013220",-0.869483018130311,-0.562050359305663,0.469632467226953,"NS","NS","NS"
"Td00001aa014625","Zm00001eb013270",0.361674160188422,-1.7777859475957,1.22109391984557e-06,"NS","Down","NS"
"Td00001aa014638","Zm00001eb013460",0.224480545430351,1.02069217563137,0.162890703626641,"NS","NS","NS"
"Td00001aa014643","Zm00001eb013490",0.183997765503933,0.657408443383047,0.426009205909696,"NS","NS","NS"
