Orthogroup	Td_ID	Td-FL_9056069_6	Data	Zm_ID
OG0007626	Td00001aa004787	Td00001aa004787_T001	Zm00001eb180910_P002	Zm00001eb180910
OG0007626	Td00001aa004787	Td00001aa004787_T001	Zm00001eb180910_P001	Zm00001eb180910
OG0023791	Td00001aa016619	Td00001aa016619_T001	Zm00001eb180920_P001	Zm00001eb180920
OG0023792	Td00001aa016621	Td00001aa016621_T001	Zm00001eb180930_P001	Zm00001eb180930
OG0023793	Td00001aa016624	Td00001aa016624_T001	Zm00001eb181000_P001	Zm00001eb181000
OG0023794	Td00001aa016628	Td00001aa016628_T001	Zm00001eb181030_P001	Zm00001eb181030
OG0002683	Td00001aa016629	Td00001aa016629_T001	Zm00001eb181040_P002	Zm00001eb181040
OG0002683	Td00001aa016629	Td00001aa016629_T001	Zm00001eb181040_P001	Zm00001eb181040
OG0023795	Td00001aa016630	Td00001aa016630_T001	Zm00001eb181080_P001	Zm00001eb181080
OG0023796	Td00001aa016633	Td00001aa016633_T002	Zm00001eb181100_P001	Zm00001eb181100
OG0001540	Td00001aa021731	Td00001aa021731_T001	Zm00001eb181110_P001	Zm00001eb181110
OG0001540	Td00001aa043644	Td00001aa043644_T001	Zm00001eb181110_P001	Zm00001eb181110
OG0004909	Td00001aa016634	Td00001aa016634_T001	Zm00001eb181120_P004	Zm00001eb181120
OG0004909	Td00001aa016634	Td00001aa016634_T001	Zm00001eb181120_P001	Zm00001eb181120
OG0004909	Td00001aa016634	Td00001aa016634_T001	Zm00001eb181120_P005	Zm00001eb181120
OG0023797	Td00001aa016638	Td00001aa016638_T001	Zm00001eb181140_P001	Zm00001eb181140
OG0009703	Td00001aa016639	Td00001aa016639_T002	Zm00001eb181150_P002	Zm00001eb181150
OG0009703	Td00001aa016639	Td00001aa016639_T001	Zm00001eb181150_P002	Zm00001eb181150
OG0023798	Td00001aa016640	Td00001aa016640_T001	Zm00001eb181160_P001	Zm00001eb181160
OG0023799	Td00001aa016642	Td00001aa016642_T001	Zm00001eb181190_P001	Zm00001eb181190
OG0009705	Td00001aa016646	Td00001aa016646_T002	Zm00001eb181210_P001	Zm00001eb181210
OG0009705	Td00001aa016646	Td00001aa016646_T001	Zm00001eb181210_P001	Zm00001eb181210
OG0002720	Td00001aa018114	Td00001aa018114_T001	Zm00001eb181220_P001	Zm00001eb181220
OG0009706	Td00001aa016647	Td00001aa016647_T002	Zm00001eb181230_P001	Zm00001eb181230
OG0009706	Td00001aa016647	Td00001aa016647_T002	Zm00001eb181230_P006	Zm00001eb181230
OG0009707	Td00001aa016647	Td00001aa016647_T003	Zm00001eb181230_P002	Zm00001eb181230
OG0009707	Td00001aa016647	Td00001aa016647_T003	Zm00001eb181230_P005	Zm00001eb181230
OG0009708	Td00001aa016647	Td00001aa016647_T004	Zm00001eb181230_P007	Zm00001eb181230
OG0009708	Td00001aa016647	Td00001aa016647_T004	Zm00001eb181230_P003	Zm00001eb181230
OG0023800	Td00001aa016648	Td00001aa016648_T001	Zm00001eb181260_P001	Zm00001eb181260
OG0023801	Td00001aa016652	Td00001aa016652_T002	Zm00001eb181270_P001	Zm00001eb181270
OG0002684	Td00001aa016656	Td00001aa016656_T003	Zm00001eb181290_P001	Zm00001eb181290
OG0002684	Td00001aa016656	Td00001aa016656_T001	Zm00001eb181290_P001	Zm00001eb181290
OG0002685	Td00001aa016656	Td00001aa016656_T004	Zm00001eb181300_P001	Zm00001eb181300
OG0002685	Td00001aa016656	Td00001aa016656_T002	Zm00001eb181300_P001	Zm00001eb181300
OG0002684	Td00001aa016656	Td00001aa016656_T003	Zm00001eb181320_P001	Zm00001eb181320
OG0002684	Td00001aa016656	Td00001aa016656_T003	Zm00001eb181320_P002	Zm00001eb181320
OG0002684	Td00001aa016656	Td00001aa016656_T001	Zm00001eb181320_P001	Zm00001eb181320
OG0002684	Td00001aa016656	Td00001aa016656_T001	Zm00001eb181320_P002	Zm00001eb181320
OG0002685	Td00001aa016656	Td00001aa016656_T004	Zm00001eb181330_P001	Zm00001eb181330
OG0002685	Td00001aa016656	Td00001aa016656_T002	Zm00001eb181330_P001	Zm00001eb181330
OG0002685	Td00001aa016656	Td00001aa016656_T004	Zm00001eb181350_P001	Zm00001eb181350
OG0002685	Td00001aa016656	Td00001aa016656_T002	Zm00001eb181350_P001	Zm00001eb181350
OG0009709	Td00001aa016658	Td00001aa016658_T003	Zm00001eb181370_P001	Zm00001eb181370
OG0009709	Td00001aa016658	Td00001aa016658_T003	Zm00001eb181370_P004	Zm00001eb181370
OG0023802	Td00001aa016662	Td00001aa016662_T001	Zm00001eb181400_P001	Zm00001eb181400
OG0023804	Td00001aa016665	Td00001aa016665_T002	Zm00001eb181410_P001	Zm00001eb181410
OG0023805	Td00001aa016676	Td00001aa016676_T001	Zm00001eb181430_P001	Zm00001eb181430
OG0003343	Td00001aa027260	Td00001aa027260_T001	Zm00001eb181490_P001	Zm00001eb181490
OG0000112	Td00001aa004693	Td00001aa004693_T005	Zm00001eb181500_P001	Zm00001eb181500
OG0000112	Td00001aa016680	Td00001aa016680_T001	Zm00001eb181500_P001	Zm00001eb181500
OG0000112	Td00001aa016680	Td00001aa016680_T002	Zm00001eb181500_P001	Zm00001eb181500
OG0000112	Td00001aa004693	Td00001aa004693_T006	Zm00001eb181500_P001	Zm00001eb181500
OG0000112	Td00001aa004693	Td00001aa004693_T001	Zm00001eb181500_P001	Zm00001eb181500
OG0000112	Td00001aa004693	Td00001aa004693_T002	Zm00001eb181500_P001	Zm00001eb181500
OG0000112	Td00001aa004693	Td00001aa004693_T004	Zm00001eb181500_P001	Zm00001eb181500
OG0000112	Td00001aa004693	Td00001aa004693_T003	Zm00001eb181500_P001	Zm00001eb181500
OG0000112	Td00001aa004693	Td00001aa004693_T007	Zm00001eb181500_P001	Zm00001eb181500
OG0000112	Td00001aa016680	Td00001aa016680_T003	Zm00001eb181500_P001	Zm00001eb181500
OG0017763	Td00001aa004684	Td00001aa004684_T003	Zm00001eb181510_P002	Zm00001eb181510
OG0002686	Td00001aa016689	Td00001aa016689_T001	Zm00001eb181550_P002	Zm00001eb181550
OG0002686	Td00001aa016689	Td00001aa016689_T001	Zm00001eb181550_P001	Zm00001eb181550
OG0002686	Td00001aa016689	Td00001aa016689_T001	Zm00001eb181550_P004	Zm00001eb181550
OG0002686	Td00001aa016689	Td00001aa016689_T001	Zm00001eb181550_P005	Zm00001eb181550
OG0007604	Td00001aa004668	Td00001aa004668_T001	Zm00001eb181570_P001	Zm00001eb181570
OG0007604	Td00001aa016694	Td00001aa016694_T001	Zm00001eb181570_P001	Zm00001eb181570
OG0001883	Td00001aa028488	Td00001aa028488_T001	Zm00001eb181590_P001	Zm00001eb181590
OG0001883	Td00001aa035419	Td00001aa035419_T001	Zm00001eb181590_P001	Zm00001eb181590
OG0019344	Td00001aa044112	Td00001aa044112_T001	Zm00001eb181640_P001	Zm00001eb181640
OG0007605	Td00001aa004670	Td00001aa004670_T001	Zm00001eb181690_P003	Zm00001eb181690
OG0007605	Td00001aa004670	Td00001aa004670_T001	Zm00001eb181690_P001	Zm00001eb181690
OG0023806	Td00001aa016701	Td00001aa016701_T002	Zm00001eb181690_P002	Zm00001eb181690
OG0023807	Td00001aa016703	Td00001aa016703_T001	Zm00001eb181710_P001	Zm00001eb181710
OG0009710	Td00001aa016706	Td00001aa016706_T001	Zm00001eb181760_P003	Zm00001eb181760
OG0009710	Td00001aa016706	Td00001aa016706_T001	Zm00001eb181760_P001	Zm00001eb181760
OG0023808	Td00001aa016707	Td00001aa016707_T001	Zm00001eb181770_P001	Zm00001eb181770
OG0023809	Td00001aa016708	Td00001aa016708_T001	Zm00001eb181800_P001	Zm00001eb181800
OG0023810	Td00001aa016709	Td00001aa016709_T001	Zm00001eb181820_P001	Zm00001eb181820
OG0023811	Td00001aa016710	Td00001aa016710_T001	Zm00001eb181840_P001	Zm00001eb181840
OG0004233	Td00001aa043123	Td00001aa043123_T001	Zm00001eb181850_P001	Zm00001eb181850
OG0004233	Td00001aa040808	Td00001aa040808_T001	Zm00001eb181850_P001	Zm00001eb181850
OG0004233	Td00001aa008520	Td00001aa008520_T001	Zm00001eb181850_P001	Zm00001eb181850
OG0004911	Td00001aa016714	Td00001aa016714_T001	Zm00001eb181860_P001	Zm00001eb181860
OG0004911	Td00001aa016714	Td00001aa016714_T001	Zm00001eb181860_P003	Zm00001eb181860
OG0004911	Td00001aa016714	Td00001aa016714_T001	Zm00001eb181860_P002	Zm00001eb181860
OG0023812	Td00001aa016715	Td00001aa016715_T002	Zm00001eb181880_P001	Zm00001eb181880
OG0023813	Td00001aa016717	Td00001aa016717_T003	Zm00001eb181940_P001	Zm00001eb181940
OG0023814	Td00001aa016720	Td00001aa016720_T001	Zm00001eb181960_P001	Zm00001eb181960
OG0002687	Td00001aa016722	Td00001aa016722_T003	Zm00001eb181970_P001	Zm00001eb181970
OG0002687	Td00001aa016722	Td00001aa016722_T003	Zm00001eb181970_P002	Zm00001eb181970
OG0002687	Td00001aa016722	Td00001aa016722_T001	Zm00001eb181970_P001	Zm00001eb181970
OG0002687	Td00001aa016722	Td00001aa016722_T001	Zm00001eb181970_P002	Zm00001eb181970
OG0002687	Td00001aa016722	Td00001aa016722_T002	Zm00001eb181970_P001	Zm00001eb181970
OG0002687	Td00001aa016722	Td00001aa016722_T002	Zm00001eb181970_P002	Zm00001eb181970
OG0001520	Td00001aa016726	Td00001aa016726_T001	Zm00001eb181980_P002	Zm00001eb181980
OG0001520	Td00001aa016726	Td00001aa016726_T001	Zm00001eb181980_P004	Zm00001eb181980
OG0001520	Td00001aa016726	Td00001aa016726_T001	Zm00001eb181980_P005	Zm00001eb181980
OG0001520	Td00001aa016726	Td00001aa016726_T001	Zm00001eb181980_P001	Zm00001eb181980
OG0001520	Td00001aa016726	Td00001aa016726_T001	Zm00001eb181980_P003	Zm00001eb181980
OG0023815	Td00001aa016730	Td00001aa016730_T003	Zm00001eb181990_P001	Zm00001eb181990
OG0002688	Td00001aa016739	Td00001aa016739_T001	Zm00001eb182000_P001	Zm00001eb182000
OG0002688	Td00001aa016739	Td00001aa016739_T001	Zm00001eb182000_P004	Zm00001eb182000
OG0002688	Td00001aa016739	Td00001aa016739_T001	Zm00001eb182000_P003	Zm00001eb182000
OG0002688	Td00001aa016739	Td00001aa016739_T001	Zm00001eb182000_P002	Zm00001eb182000
OG0009711	Td00001aa016740	Td00001aa016740_T001	Zm00001eb182010_P001	Zm00001eb182010
OG0009711	Td00001aa016740	Td00001aa016740_T001	Zm00001eb182010_P002	Zm00001eb182010
OG0023816	Td00001aa016741	Td00001aa016741_T001	Zm00001eb182020_P001	Zm00001eb182020
OG0001521	Td00001aa016742	Td00001aa016742_T002	Zm00001eb182070_P001	Zm00001eb182070
OG0001521	Td00001aa016742	Td00001aa016742_T002	Zm00001eb182070_P002	Zm00001eb182070
OG0001521	Td00001aa016742	Td00001aa016742_T002	Zm00001eb182070_P007	Zm00001eb182070
OG0001521	Td00001aa016742	Td00001aa016742_T002	Zm00001eb182070_P008	Zm00001eb182070
OG0001521	Td00001aa016742	Td00001aa016742_T002	Zm00001eb182070_P006	Zm00001eb182070
OG0009712	Td00001aa016744	Td00001aa016744_T001	Zm00001eb182090_P001	Zm00001eb182090
OG0009712	Td00001aa016744	Td00001aa016744_T001	Zm00001eb182090_P002	Zm00001eb182090
OG0009713	Td00001aa016745	Td00001aa016745_T001	Zm00001eb182130_P001	Zm00001eb182130
OG0009713	Td00001aa016745	Td00001aa016745_T001	Zm00001eb182130_P002	Zm00001eb182130
OG0023818	Td00001aa016758	Td00001aa016758_T001	Zm00001eb182290_P001	Zm00001eb182290
OG0023819	Td00001aa016760	Td00001aa016760_T001	Zm00001eb182300_P001	Zm00001eb182300
OG0000294	Td00001aa016761	Td00001aa016761_T002	Zm00001eb182310_P003	Zm00001eb182310
OG0000294	Td00001aa016761	Td00001aa016761_T002	Zm00001eb182310_P005	Zm00001eb182310
OG0000294	Td00001aa016761	Td00001aa016761_T002	Zm00001eb182310_P002	Zm00001eb182310
OG0000294	Td00001aa016761	Td00001aa016761_T002	Zm00001eb182310_P004	Zm00001eb182310
OG0000294	Td00001aa016761	Td00001aa016761_T002	Zm00001eb182310_P007	Zm00001eb182310
OG0000294	Td00001aa016761	Td00001aa016761_T002	Zm00001eb182310_P006	Zm00001eb182310
OG0000294	Td00001aa016761	Td00001aa016761_T002	Zm00001eb182310_P001	Zm00001eb182310
OG0000294	Td00001aa016761	Td00001aa016761_T001	Zm00001eb182310_P003	Zm00001eb182310
OG0000294	Td00001aa016761	Td00001aa016761_T001	Zm00001eb182310_P005	Zm00001eb182310
OG0000294	Td00001aa016761	Td00001aa016761_T001	Zm00001eb182310_P002	Zm00001eb182310
OG0000294	Td00001aa016761	Td00001aa016761_T001	Zm00001eb182310_P004	Zm00001eb182310
OG0000294	Td00001aa016761	Td00001aa016761_T001	Zm00001eb182310_P007	Zm00001eb182310
OG0000294	Td00001aa016761	Td00001aa016761_T001	Zm00001eb182310_P006	Zm00001eb182310
OG0000294	Td00001aa016761	Td00001aa016761_T001	Zm00001eb182310_P001	Zm00001eb182310
OG0009714	Td00001aa016765	Td00001aa016765_T002	Zm00001eb182330_P001	Zm00001eb182330
OG0009714	Td00001aa016765	Td00001aa016765_T001	Zm00001eb182330_P001	Zm00001eb182330
OG0009715	Td00001aa016768	Td00001aa016768_T003	Zm00001eb182380_P003	Zm00001eb182380
OG0009715	Td00001aa016768	Td00001aa016768_T003	Zm00001eb182380_P001	Zm00001eb182380
OG0023820	Td00001aa016768	Td00001aa016768_T002	Zm00001eb182380_P002	Zm00001eb182380
OG0002192	Td00001aa016769	Td00001aa016769_T002	Zm00001eb182440_P001	Zm00001eb182440
OG0002192	Td00001aa004577	Td00001aa004577_T001	Zm00001eb182440_P001	Zm00001eb182440
OG0002192	Td00001aa016769	Td00001aa016769_T003	Zm00001eb182440_P001	Zm00001eb182440
OG0002192	Td00001aa016769	Td00001aa016769_T001	Zm00001eb182440_P001	Zm00001eb182440
OG0023821	Td00001aa016771	Td00001aa016771_T001	Zm00001eb182460_P002	Zm00001eb182460
OG0002689	Td00001aa016772	Td00001aa016772_T001	Zm00001eb182470_P002	Zm00001eb182470
OG0002689	Td00001aa016772	Td00001aa016772_T001	Zm00001eb182470_P001	Zm00001eb182470
OG0002689	Td00001aa016772	Td00001aa016772_T001	Zm00001eb182470_P003	Zm00001eb182470
OG0002689	Td00001aa016772	Td00001aa016772_T002	Zm00001eb182470_P002	Zm00001eb182470
OG0002689	Td00001aa016772	Td00001aa016772_T002	Zm00001eb182470_P001	Zm00001eb182470
OG0002689	Td00001aa016772	Td00001aa016772_T002	Zm00001eb182470_P003	Zm00001eb182470
OG0023822	Td00001aa016777	Td00001aa016777_T001	Zm00001eb182480_P001	Zm00001eb182480
OG0023823	Td00001aa016778	Td00001aa016778_T002	Zm00001eb182490_P002	Zm00001eb182490
OG0009716	Td00001aa016783	Td00001aa016783_T004	Zm00001eb182540_P002	Zm00001eb182540
OG0009716	Td00001aa016783	Td00001aa016783_T004	Zm00001eb182540_P001	Zm00001eb182540
OG0023825	Td00001aa016783	Td00001aa016783_T003	Zm00001eb182540_P003	Zm00001eb182540
OG0023826	Td00001aa016784	Td00001aa016784_T001	Zm00001eb182550_P001	Zm00001eb182550
OG0009717	Td00001aa016787	Td00001aa016787_T002	Zm00001eb182590_P002	Zm00001eb182590
OG0009717	Td00001aa016787	Td00001aa016787_T001	Zm00001eb182590_P002	Zm00001eb182590
OG0009572	Td00001aa016789	Td00001aa016789_T001	Zm00001eb182620_P001	Zm00001eb182620
OG0009572	Td00001aa015540	Td00001aa015540_T001	Zm00001eb182620_P001	Zm00001eb182620
OG0000000	Td00001aa011455	Td00001aa011455_T001	Zm00001eb182630_P001	Zm00001eb182630
OG0000000	Td00001aa025296	Td00001aa025296_T001	Zm00001eb182630_P001	Zm00001eb182630
OG0009718	Td00001aa016790	Td00001aa016790_T001	Zm00001eb182640_P002	Zm00001eb182640
OG0009718	Td00001aa016790	Td00001aa016790_T001	Zm00001eb182640_P001	Zm00001eb182640
OG0023827	Td00001aa016791	Td00001aa016791_T001	Zm00001eb182650_P001	Zm00001eb182650
OG0009719	Td00001aa016794	Td00001aa016794_T001	Zm00001eb182660_P002	Zm00001eb182660
OG0009719	Td00001aa016794	Td00001aa016794_T001	Zm00001eb182660_P001	Zm00001eb182660
OG0023828	Td00001aa016797	Td00001aa016797_T002	Zm00001eb182680_P001	Zm00001eb182680
OG0009720	Td00001aa016798	Td00001aa016798_T001	Zm00001eb182690_P001	Zm00001eb182690
OG0009720	Td00001aa016798	Td00001aa016798_T001	Zm00001eb182690_P003	Zm00001eb182690
OG0023829	Td00001aa016799	Td00001aa016799_T001	Zm00001eb182740_P001	Zm00001eb182740
OG0002190	Td00001aa004541	Td00001aa004541_T001	Zm00001eb182750_P002	Zm00001eb182750
OG0002190	Td00001aa004541	Td00001aa004541_T002	Zm00001eb182750_P002	Zm00001eb182750
OG0002190	Td00001aa016802	Td00001aa016802_T002	Zm00001eb182750_P001	Zm00001eb182750
OG0023830	Td00001aa016806	Td00001aa016806_T001	Zm00001eb182770_P001	Zm00001eb182770
OG0017691	Td00001aa004536	Td00001aa004536_T001	Zm00001eb182780_P008	Zm00001eb182780
OG0000501	Td00001aa002215	Td00001aa002215_T001	Zm00001eb182790_P002	Zm00001eb182790
OG0000501	Td00001aa002215	Td00001aa002215_T001	Zm00001eb182790_P001	Zm00001eb182790
OG0002690	Td00001aa016809	Td00001aa016809_T001	Zm00001eb182800_P002	Zm00001eb182800
OG0002690	Td00001aa016809	Td00001aa016809_T001	Zm00001eb182800_P004	Zm00001eb182800
OG0002690	Td00001aa016809	Td00001aa016809_T001	Zm00001eb182800_P003	Zm00001eb182800
OG0002690	Td00001aa016809	Td00001aa016809_T001	Zm00001eb182800_P001	Zm00001eb182800
OG0004912	Td00001aa016812	Td00001aa016812_T003	Zm00001eb182820_P002	Zm00001eb182820
OG0004912	Td00001aa016812	Td00001aa016812_T003	Zm00001eb182820_P003	Zm00001eb182820
OG0004912	Td00001aa016812	Td00001aa016812_T002	Zm00001eb182820_P002	Zm00001eb182820
OG0004912	Td00001aa016812	Td00001aa016812_T002	Zm00001eb182820_P003	Zm00001eb182820
OG0023831	Td00001aa016812	Td00001aa016812_T001	Zm00001eb182820_P001	Zm00001eb182820
OG0023832	Td00001aa016813	Td00001aa016813_T001	Zm00001eb182830_P003	Zm00001eb182830
OG0023833	Td00001aa016814	Td00001aa016814_T001	Zm00001eb182870_P001	Zm00001eb182870
OG0002691	Td00001aa016816	Td00001aa016816_T001	Zm00001eb182900_P001	Zm00001eb182900
OG0002691	Td00001aa016816	Td00001aa016816_T001	Zm00001eb182900_P003	Zm00001eb182900
OG0002691	Td00001aa016816	Td00001aa016816_T001	Zm00001eb182900_P002	Zm00001eb182900
OG0002691	Td00001aa016816	Td00001aa016816_T001	Zm00001eb182900_P004	Zm00001eb182900
OG0023834	Td00001aa016819	Td00001aa016819_T001	Zm00001eb182920_P001	Zm00001eb182920
OG0009721	Td00001aa016820	Td00001aa016820_T003	Zm00001eb182940_P002	Zm00001eb182940
OG0009721	Td00001aa016820	Td00001aa016820_T003	Zm00001eb182940_P001	Zm00001eb182940
OG0002692	Td00001aa016822	Td00001aa016822_T001	Zm00001eb182980_P003	Zm00001eb182980
OG0002692	Td00001aa016822	Td00001aa016822_T001	Zm00001eb182980_P004	Zm00001eb182980
OG0002692	Td00001aa016822	Td00001aa016822_T001	Zm00001eb182980_P001	Zm00001eb182980
OG0002692	Td00001aa016822	Td00001aa016822_T001	Zm00001eb182980_P002	Zm00001eb182980
OG0023836	Td00001aa016824	Td00001aa016824_T001	Zm00001eb183000_P001	Zm00001eb183000
OG0023837	Td00001aa016825	Td00001aa016825_T002	Zm00001eb183010_P001	Zm00001eb183010
OG0023838	Td00001aa016829	Td00001aa016829_T001	Zm00001eb183160_P001	Zm00001eb183160
OG0009722	Td00001aa016832	Td00001aa016832_T003	Zm00001eb183190_P002	Zm00001eb183190
OG0009722	Td00001aa016832	Td00001aa016832_T002	Zm00001eb183190_P002	Zm00001eb183190
OG0023839	Td00001aa016835	Td00001aa016835_T004	Zm00001eb183200_P002	Zm00001eb183200
OG0023840	Td00001aa016837	Td00001aa016837_T001	Zm00001eb183220_P002	Zm00001eb183220
OG0023841	Td00001aa016837	Td00001aa016837_T003	Zm00001eb183220_P001	Zm00001eb183220
OG0009723	Td00001aa016838	Td00001aa016838_T001	Zm00001eb183250_P002	Zm00001eb183250
OG0009723	Td00001aa016838	Td00001aa016838_T001	Zm00001eb183250_P003	Zm00001eb183250
OG0023842	Td00001aa016839	Td00001aa016839_T001	Zm00001eb183260_P001	Zm00001eb183260
OG0023843	Td00001aa016840	Td00001aa016840_T001	Zm00001eb183270_P001	Zm00001eb183270
OG0004913	Td00001aa016841	Td00001aa016841_T001	Zm00001eb183280_P002	Zm00001eb183280
OG0004913	Td00001aa016841	Td00001aa016841_T001	Zm00001eb183280_P001	Zm00001eb183280
OG0004913	Td00001aa016841	Td00001aa016841_T002	Zm00001eb183280_P002	Zm00001eb183280
OG0004913	Td00001aa016841	Td00001aa016841_T002	Zm00001eb183280_P001	Zm00001eb183280
OG0023844	Td00001aa016844	Td00001aa016844_T001	Zm00001eb183290_P001	Zm00001eb183290
OG0002693	Td00001aa016853	Td00001aa016853_T002	Zm00001eb183340_P005	Zm00001eb183340
OG0002693	Td00001aa016853	Td00001aa016853_T002	Zm00001eb183340_P004	Zm00001eb183340
OG0002693	Td00001aa016853	Td00001aa016853_T002	Zm00001eb183340_P003	Zm00001eb183340
OG0002693	Td00001aa016853	Td00001aa016853_T003	Zm00001eb183340_P005	Zm00001eb183340
OG0002693	Td00001aa016853	Td00001aa016853_T003	Zm00001eb183340_P004	Zm00001eb183340
OG0002693	Td00001aa016853	Td00001aa016853_T003	Zm00001eb183340_P003	Zm00001eb183340
OG0009724	Td00001aa016855	Td00001aa016855_T001	Zm00001eb183350_P001	Zm00001eb183350
OG0009724	Td00001aa016855	Td00001aa016855_T001	Zm00001eb183350_P002	Zm00001eb183350
OG0007578	Td00001aa016857	Td00001aa016857_T001	Zm00001eb183370_P001	Zm00001eb183370
OG0007578	Td00001aa004424	Td00001aa004424_T002	Zm00001eb183370_P001	Zm00001eb183370
OG0004914	Td00001aa016859	Td00001aa016859_T004	Zm00001eb183390_P002	Zm00001eb183390
OG0004914	Td00001aa016859	Td00001aa016859_T004	Zm00001eb183390_P001	Zm00001eb183390
OG0004914	Td00001aa016859	Td00001aa016859_T003	Zm00001eb183390_P002	Zm00001eb183390
OG0004914	Td00001aa016859	Td00001aa016859_T003	Zm00001eb183390_P001	Zm00001eb183390
OG0023845	Td00001aa016860	Td00001aa016860_T001	Zm00001eb183400_P001	Zm00001eb183400
OG0023846	Td00001aa016862	Td00001aa016862_T002	Zm00001eb183410_P001	Zm00001eb183410
OG0023847	Td00001aa016863	Td00001aa016863_T001	Zm00001eb183430_P004	Zm00001eb183430
OG0023848	Td00001aa016864	Td00001aa016864_T001	Zm00001eb183460_P004	Zm00001eb183460
OG0001101	Td00001aa037228	Td00001aa037228_T001	Zm00001eb183470_P001	Zm00001eb183470
OG0001101	Td00001aa037284	Td00001aa037284_T001	Zm00001eb183470_P001	Zm00001eb183470
OG0023849	Td00001aa016867	Td00001aa016867_T001	Zm00001eb183490_P001	Zm00001eb183490
OG0004915	Td00001aa016868	Td00001aa016868_T001	Zm00001eb183500_P001	Zm00001eb183500
OG0004915	Td00001aa016868	Td00001aa016868_T001	Zm00001eb183500_P002	Zm00001eb183500
OG0004915	Td00001aa016868	Td00001aa016868_T002	Zm00001eb183500_P001	Zm00001eb183500
OG0004915	Td00001aa016868	Td00001aa016868_T002	Zm00001eb183500_P002	Zm00001eb183500
OG0007574	Td00001aa004402	Td00001aa004402_T001	Zm00001eb183530_P001	Zm00001eb183530
OG0007574	Td00001aa016871	Td00001aa016871_T002	Zm00001eb183530_P001	Zm00001eb183530
OG0023850	Td00001aa016872	Td00001aa016872_T001	Zm00001eb183560_P001	Zm00001eb183560
OG0023851	Td00001aa016873	Td00001aa016873_T001	Zm00001eb183580_P001	Zm00001eb183580
OG0009725	Td00001aa016874	Td00001aa016874_T001	Zm00001eb183590_P001	Zm00001eb183590
OG0009725	Td00001aa016874	Td00001aa016874_T001	Zm00001eb183590_P002	Zm00001eb183590
OG0017636	Td00001aa004396	Td00001aa004396_T001	Zm00001eb183600_P001	Zm00001eb183600
OG0002694	Td00001aa016880	Td00001aa016880_T002	Zm00001eb183610_P001	Zm00001eb183610
OG0002694	Td00001aa016880	Td00001aa016880_T002	Zm00001eb183610_P004	Zm00001eb183610
OG0002694	Td00001aa016880	Td00001aa016880_T002	Zm00001eb183610_P002	Zm00001eb183610
OG0002694	Td00001aa016880	Td00001aa016880_T002	Zm00001eb183610_P003	Zm00001eb183610
OG0017634	Td00001aa004392	Td00001aa004392_T001	Zm00001eb183620_P001	Zm00001eb183620
OG0009370	Td00001aa014064	Td00001aa014064_T001	Zm00001eb183640_P001	Zm00001eb183640
OG0023852	Td00001aa016885	Td00001aa016885_T001	Zm00001eb183690_P001	Zm00001eb183690
OG0009726	Td00001aa016887	Td00001aa016887_T001	Zm00001eb183700_P002	Zm00001eb183700
OG0009726	Td00001aa016887	Td00001aa016887_T001	Zm00001eb183700_P001	Zm00001eb183700
OG0023853	Td00001aa016888	Td00001aa016888_T001	Zm00001eb183710_P001	Zm00001eb183710
OG0009727	Td00001aa016889	Td00001aa016889_T001	Zm00001eb183740_P001	Zm00001eb183740
OG0009727	Td00001aa016889	Td00001aa016889_T001	Zm00001eb183740_P002	Zm00001eb183740
OG0023854	Td00001aa016890	Td00001aa016890_T001	Zm00001eb183750_P001	Zm00001eb183750
OG0023855	Td00001aa016891	Td00001aa016891_T001	Zm00001eb183760_P001	Zm00001eb183760
OG0009728	Td00001aa016893	Td00001aa016893_T001	Zm00001eb183770_P001	Zm00001eb183770
OG0009728	Td00001aa016893	Td00001aa016893_T001	Zm00001eb183770_P003	Zm00001eb183770
OG0023856	Td00001aa016897	Td00001aa016897_T003	Zm00001eb183780_P001	Zm00001eb183780
OG0023857	Td00001aa016897	Td00001aa016897_T006	Zm00001eb183780_P003	Zm00001eb183780
OG0023858	Td00001aa016898	Td00001aa016898_T001	Zm00001eb183810_P001	Zm00001eb183810
OG0002695	Td00001aa016900	Td00001aa016900_T001	Zm00001eb183820_P002	Zm00001eb183820
OG0002695	Td00001aa016900	Td00001aa016900_T001	Zm00001eb183820_P001	Zm00001eb183820
OG0002695	Td00001aa016900	Td00001aa016900_T001	Zm00001eb183820_P003	Zm00001eb183820
OG0002695	Td00001aa016900	Td00001aa016900_T001	Zm00001eb183820_P004	Zm00001eb183820
OG0023859	Td00001aa016901	Td00001aa016901_T001	Zm00001eb183830_P001	Zm00001eb183830
OG0023860	Td00001aa016901	Td00001aa016901_T002	Zm00001eb183830_P002	Zm00001eb183830
OG0023861	Td00001aa016902	Td00001aa016902_T002	Zm00001eb183860_P002	Zm00001eb183860
OG0000295	Td00001aa016904	Td00001aa016904_T001	Zm00001eb183880_P005	Zm00001eb183880
OG0000295	Td00001aa016904	Td00001aa016904_T001	Zm00001eb183880_P007	Zm00001eb183880
OG0000295	Td00001aa016904	Td00001aa016904_T001	Zm00001eb183880_P004	Zm00001eb183880
OG0000295	Td00001aa016904	Td00001aa016904_T001	Zm00001eb183880_P001	Zm00001eb183880
OG0000295	Td00001aa016904	Td00001aa016904_T001	Zm00001eb183880_P002	Zm00001eb183880
OG0000295	Td00001aa016904	Td00001aa016904_T001	Zm00001eb183880_P006	Zm00001eb183880
